,0
1657,위탁매입(Indent)거래의 경우에 매입수탁자(Indentee)가 작성하는 송장을 말한다.
1658,"보험회사가 행하는 무이자의 대부금형식 지급을 말한다. 운송 중의 화물에 손상이 발생했을 경우, 구상의 순서는 먼저 선박회사에 구상하고 선박회사로부터 수락거부를 당했을 때 그 거부장을 첨부서류로서 보험회사에 구상하는 것이 일반원칙이다. 그러나 선박회사의 대응은 늦어지기 일쑤이고 그 손해가 보험계약에서 커버되는 성질의 것이면 보험회사와 상의한 후 일단 보험회사로부터 보험금을 지급받고 후일 선박회사로부터 배상금을 받았을 때 그 금액을 보험회사에 반환하는 것이 인정되고 있다. 보험회사의 지급은 보험금의 지급이 아니고 무이자의 대부금으로 지급된다. 이것을 Load Form Payment라고 한다."
1659,"차별적인 관세 중에 세율이 수입세표의 국정(기본)세율보다 높은 차별관세를 말한다. 즉, 증액과세를 말한다."
1660,"Pirates라고도 부른다. 정치적인 목적을 위하여 특정 국가의 재화만을 습격하는 것이 아니고 공해에서 사적인 목적을 위하여 폭행, 약탈하는 행위를 말한다. 해상보험에 의하여 보상된다."
1661,외국무역의 대금결제에 이용되는 환어음은 운송 중에 분실이나 연착에 대비하여 제1권(First of Exchange) 및 제2권(Second of Exchange)의 2통이 작성되어 따로따로 보내진다. 이것을 조어음(Set Bill)dlfk gksek. 제1권(First of Exchange)에 선적서류의 원본을 각 1부씩 또한 제2권(Second of Exchange)에 선적서류의 부본을 첨부하여 수출지의 은행으로부터 수입지의 은행까지 서로 다른 항공편으로 운송하고 먼저 도착한것으로 결제한다.
1662,양륙지에서 본선으로부터 화물이 하주에게 인도되었을 때에 선하증권에 기재되어 있는 수량보다 인도수량이 부족한 것을 말한다. 이러한 양하부족화물(Short-landed Cargo)에 대해서는 원칙적으로 선주측이 책임을 진다.
1663,포괄예정보험(Open Policy)하에서 개별로 선적할 때에 화물의 내용에 대하여 보험자가 행하는 확정통지에 의거하여 발행되는 증권을 말한다. Certificate of Insurance(보험증명서)와 동일하다.
1664,운송인과 하주 사이에서 하역된 화물에 대해 양측 검수인의 숫자가 일치하지 않아 본선수취증(M/R)이나 Boat Note에 예컨대 5 C/S over in dispute 또는 short in dispute가 기재되어 있는 것을 말한다. 이러한 경우 양륙지에서 재검사하고 그 결과에 따라 초과화물(Overage)을 인도하고 부족화물(Shortage)은 배상한다.
1665,컴퓨터를 이용하여 자료를 처리하는 시스템을 총괄적으로 가리킨다. 모든 데이터를 컴퓨터 입력장치에 보내 넣으면 컴퓨터가 자동적으로 모든 데이터를 처리하는 방식이다.
1666,구두 또는 서면에 의해 어느 사실에 대하여 증거를 제시하는 자를 말한다. 엄격하게는 법원에 출두하여 구두로 증언하는 자를 말한다.
1667,TRS라고 약칭한다. 선주가 지정한 창고에 하주가 화물을 입고시키면 입고후의 책임과 비용을 선주가 부담하는 제도를 말한다. 이 서비스에 대하여 지급하는 비용을 TRS Charge라고 한다.
1668,CIF 가격에 외국시장에서의 중개매매나 위탁매매의 경우 중개업자나 수탁자에게 지급할 수수료(Commission-C)가 포함된 가격이다.
1669,수출환어음의 매입에 관한 기본적 약정서이다. 은행소정의 용지에 수출상사 대표이사가 기명날인하고 화환어음취결 등 무역거래를 개시하는 시점에서 거래은행에 제출한다.
1670,"Flexible Freight Container의 약어로서 Bag Container, Canvas Container처럼 접을 수 있는 부드러운 소재로 만든 수송 용기를 말한다."
1671,상업상에서는 판매구역을 뜻하지만 마케팅상에서 문제가 되는 것은 유통계열화의 수단으로서 제조업자가 판매업자를 지정하는 경우이다. 하나의 지역에 하나의 판매업자를 지정하는 독점판매제도가 있다.
1672,"갑판적화물에는 목재, 위험품, 산류, 장척물, 대형차량 등이 있다. 그러나 해상보험에서 화물은 선창 내에 적재하는 것을 전제로 하고 있다. 갑판적화물은 선창 내 적재화물에 비하여 풍랑 때로는 파도에 의한 유실이 손해를 입기 쉽고, 긴급할 때에는 최초로 바다에 투하되는 등 극히 위험이 많다. WA조건으로 부보 되더라도 갑판적이 되면 그 시점에서 FTA 조건으로 변경되고 갑판적이 관례가 되어 있지 않는 화물이 투하되어도 공동해손으로서 보상되지 않으므로 이들 상품은 FRA조건에 JWOB를 부가하여 부보하는 경우가 많다. 보험자들은 갑판적화물에 대하여 On-Deck Clause(갑판적화물)를 첨부할 것을 조건으로 보험계약을 성립시킨다."
1673,수취인 또는 그가 지정하는 자에게 일정한 기일에 일정한 금액을 지급하는 것을 약속하는 증권이다. Note라고 약칭한다.
1674,"해상보험상의 위험개시시점은 매매계약의 조건에 따라 위험부담이 매도인으로부터 매수인에게 이전하는 시점에 의해서 정해진다. 즉, FAS(선측인도)조건에서는 본선의 선측에서 이전하고 FOB, CIF조건의 경우는 화물이 수출항에서의 본선의 난간(Ship's Rail)을 유효적으로 통과한 시점에서 이전한다."
1675,CIF조건 이외의 무역조건에서는 모두 계약품이 어느 특정의 장소에서 현실로 인도된 경우에 소유권이 이전되는 현실적 또는 물리적 인도를 특징으로 하고 있다. CIF조건의 경우의 상징적 인도(Symbolic Delivery)의 대비어이다.
1676,"1984년 미국해운법에서 처음 도입된 화주와 정기선회사 또는 운임동맹과의 수송계약. 화주가 일정기간, 일정량 이상의 화물선적을 약속하고 정기선박회사 또는 동맹이 그 화물을 책임지고 일정 운임으로 나를 것을 보장한다는 내용이다. 이 계약은 당사자의 한쪽에서 계약 위반이 있었을 경우의 규정을 마련할 수 있다. 운임서비스의 하나이다."
1677,"

시황보고
무역용어사전

거래처에 보내는 자국시장의 시황보고서를 말한다. 수출자로서는 매수인의 조회에 대하여 정기적으로 시황보고를 보내는 것이 적극적인 마케팅전략이다.
외국어 표기 Market Report(영어)

"
1678,"해상보험증권의 본문에 있는 조항으로서 피보험위험의 종류를 열거하고 이들 위험에 의하여 손해가 발생한 경우에 그 손해를 보험자가 보상하는 의무를 부담하는 것을 규정하고 있다. 위험약관에 열거되어 있는 위험에는 해상고유의 위험, 화재, 강도, 투하, 선원의 악행, 해적, 전쟁위험, 억류, 억지 등이 있다."
1679,"이 약관에서 담보되는 파업 등 위험의 내용은 다음과 같다. ① 파업 참가자, 공장, 사업소 등의 직장을 이탈한 노동자, 노동소요, 폭동, 민란 등의 가담자 등에 의해서 발생한 화물의 멸실, 손상 ② 악의적(惡意的)인 의도를 갖거나, 악의적인 행동을 하려는 자에 의해서 발생한 화물의 멸실, 손상이다. 보험기간은 해상위험과 마찬가지로 창고간 담보약관이 적용되어, 수출지의 보관창고의 출고에서부터 수입지의 보관창고에 입고할 때까지의 사이를 담보한다. 따라서 육상운송 중에도 파업 등의 위험이 담보된다."
1680,"화물에 손해가 발생한 경우 그 손해의 정도, 원인, 손해액 등을 검사기관이 검사하는 것을 말한다. 이 검사기관의 보고에 의거하여 그 손해가 보험에 보상되는 경우에는 보험회사에 대해 또는 선박회사 측에 귀책이 되는 경우에는 선박회사에 대해 구상을 요구한다."
1681,"본선 또는 부선과 장치장이나 야적장 등이 있는 육지와의 사이에 행하여지는 화물의 반출입, 화물분류, 일시보관 등의 작업을 말한다."
1682,"수출입 이외의 대외거래. 즉, 눈에 보이지 않는 무역의 수취 및 지급의 잔고를 말한다. 무역외거래로서는 해외여행, 운수, 보험, 투자수익, 대리점수수료, 특허료 등이 있다."
1683,특정국가간에 배타적인 무역특혜를 서로 부여하는 협정으로서 가장 느슨한 형태의 지역 경제통합 형태로 협정 체결 국가간의 상품 및 서비스 교역에 관세 및 무역장벽을 제거 하는 협정을 뜻한다. 이전 EU나 NAFTA처럼 일정 지역을 중심으로 이루어져 지역무역협정(RTA : regional trade agreement)이라고도 부른다.
1684,일정기간 매수인이 품질을 시험적으로 사용해 보거나 실제로 본 다음에 매입여부를 결정하는 것을 조건으로 행하는 매매이다. 매수인이 물품을 검토하여 승인할 수 없는 경우에는 반환할 수 있다. on sale or return이라고도 부른다.
1685,중재판정(Arbitral Award)이 내려졌음에도 불구하고 당사자가 중재판정에 불복하는 경우에 법원이 당사자에게 재고를 요청하는 것을 말한다.
1686,추정전손(Constructive Total Loss)이 발생한 경우 피보험자는 이 손해를 분손(Particular Loss)으로서 취급할 수도 있지만 현실전손(Actual Total Loss)에 준하여 피보험자가 보험금액 전액의 청구권리를 취득하기 위하여 피보험자가 보험의 목적물이 갖고 있는 모든 권리를 보험자에게 이전하는 행위를 위부라고 한다. 이러한 위부를 하려는 의사표시가 위부통지서이다.
1687,"한국수출보험공사가 운영하고 있는 수출보험의 운영종목은 일반수출보험, 수출금융보험, 수출어음보험(수출신용보증 포함), 중장기연불수출보험, 수출대금금융보험, 위탁판매수출보험, 해외투자보험, 해외건설공사보험, 수출보증보험 등이 있다."
1688,운임은 화물이 목적지에 도착한 후 지급(Freight payable at destination : Freight to collect)한다는 취지를 명시한 선하증권을 말한다.
1689,"용선계약에 있어서 선박이 안전하게 입출항, 선적, 양하할 수 있는 항을 말한다. 특정의 선박을 기준으로 항의 수심, 기후조건, 조수의 간만, 정치적 위험(예 : 항의 봉쇄) 등의 사정을 참고로 하여 항이 안전한가가 결정된다. 용선자는 용선계약에 의거하여 안전하게 하역할 수 있는 항만을 지정한다."
1690,특정화물에 대해 일시적으로 기본세율을 수정할 필요가 있는 경우에 일정기간 기본세율 대신에 적용되는 세율을 말한다. 긴급대량수입을 필요로 하는 경우 수입자에게 자극을 주기 위하여 일정기간에 한하여 적용되는 기본세율보다 저율의 세율을 말한다.
1691,복수의 운송인이 서로 연락하여 수송하는 업무제휴를 맺는 연대운송을 말한다. 이에 대하여 오늘날의 국제복합운송은 최초의 운송인이 전부 또는 일부의 운송을 하청받는 하청운송의 형태가 많다.
1692,"자유무역협정(FTA)의 일종으로 상품 교역뿐 아니라 서비스 교역, 투자, 경제 협력 등을 포괄함을 강조하는 용어다. 인도가 주로 사용하는데, 인도는 자국 내 각 부문 간의 민감성을 우려해 FTA라는 명칭보다 CEPA를 선호하고 있다. 2006년 3월 협상을 시작한 한-인도 CEPA는 우리나라와 브릭스(BRICs) 국가 중 가장 먼저 추진되는 FTA다. 이 협정은 2009년 발효되었다."
1693,해운계의 과당경쟁을 막기 위한 목적으로 운임 및 운송조건에 대하여 협정한 해운동맹(Shipping Conference : Freight Conference)의 하나로서 가맹을 희망하는 선사에 무조건으로 가입을 승인하는 Open Conference(미국식)에 대해서 Closed Conference(영국식)는 일정한 조건을 갖춘 선사만을 제한적으로 신규가입을 인정하는 동맹을 말한다.
1694,무역상품을 적재하고 직접 목적지까지 안전하게 항해할 수 있는 외항선을 말한다.
1695,특정선박에 화물을 적재하는 최종마감일을 말한다.
1696,"은행, 손해보험회사 등이 발행하는 계약관계의 보증장(Letter of Guarantee) 또는 보증장증서(Bond)에 대해 그 해석이나 취급을 규정한 규칙이다."
1697,"FAA S/C는 Free of All Average but to Pay Salvage Charges의 약자로서 선박보험에서 사용된다. 전손(Total Loss)만 담보하고 공동해손(General Average), 단독해손(Particular Average)은 보상하지 않지만, 구조비(Salvage Charges)는 보상된다. 이 경우에 구조비는 선박이 해난사고에 조우한 경우에 있어서 손해의 방지, 경감에 필요 또는 유익한 비용 또는 선박을 구조하여 안전하게 정박시킬 수 있는 장소까지 운항하는데 필요한 비용 및 구조자에 대한 보수를 말한다."
1698,소량화물에 적용시키기 위하여 선박회사가 정한 최저 한도의 운임을 말한다. 선적화물이 소량이어서 중량·용적(W/M)방식으로 계산한 그 운임총액이 이 소정의 최저율에 달하지 못한 경우에는 실제 수량과는 관계없이 그대로 그 최저율이 적용된다.
1699,"선하증권의 일종으로서 B/L면에 복수의 양륙항을 기재하고 어느 항에서 양하할 것인가를 후일 하주가 선택하는 것을 허용한 B/L을 말한다. 이 조건의 선적을 Optional Shipment, 그 적하품을 Optional Cargo라고 한다."
1700,국내의 제조업자나 도소매업자로부터 외국화물의 매입에 대한 위탁을 받는 자를 말한다.
1701,보험계약시에 보험자와 피보험자 사이에서 보험가격이 협정된 보험증권을 말한다. 통상 화물의 송장가격(Invoice Value)에 희망이익 10%를 가산한 금액을 보험가격으로 협정한다. Unvalued Policy의 대비어이다.
1702,"Special Drawing Rights의 약어이다. IMF 협정의 가맹국이 국제수지가 적자일 때에 한하여 출자의 뒷받침 없이 인출하는 권리를 말한다. 1980년 9월의 IMF총회에서는 표준바스켓방식이 이제까지의 16개국 통화에서 5개국(미국, 독일, 영국, 프랑스, 일본) 통화로 축소되어 1981년 1월부터 SDR 표시의 간소화가 실현되었다."
1703,"EFTA는 European Free Trade Association의 약자로서 영국, 스웨덴, 노르웨이, 덴마크, 스위스, 오스트리아, 포르투갈의 7개국이 1960년 5월에 결성한 자유무역연합이다. 영국과 덴마크가 1973년 1월에 EFTA를 탈퇴하여 EU에 가입하였기 때문에 남은 스웨덴 노르웨이, 스위스, 오스트리아, 포르투갈 등이 아이슬란드, 핀란드를 가입시켜 기구를 유지하게 되었다. EU와 통합협상을 벌여 1994년 1월 1일 EEA를 출범시켰다."
1704,"신용장에 의거하여 수익자가 발행한 화환어음(수출환어음)을 매입한 매입은행(Negotiating Bank)이 어떠한 방법으로 매입자금을 상환 받느냐에 따라 Simple Credit, Reimbursement Credit 및 Remittance Credit으로 나누어진다. 매입은행에 신용장 발행은행 명의의 당좌계정(Current A/C)이 있는 경우 이 계정에서 차기(借記)하여 수익자에게 어음대입대금을 지급하도록 명시된 신용장을 Simple Credit이라 한다. 즉, 별도의 상환청구를 할 필요가 없다."
1705,국제복합운송의 발전에 따라 운송인의 책임과 의무에 관한 통일의 필요성이 높아졌고 국제기관이 이 수요에 부응하기 위하여 기초한 조약안을 말한다.
1706,우리나라에서는 수출을 진행하기 위하여 수출자에게 많은 혜택을 공여하고 있다. 수출용원자재가 금지품목에 해당하더라도 수출이 가능하고 원자재 확보에 따른 관세나 내국세를 환급하고 또 이에따른 금융혜택을 제공하고 있다. 따라서 확보된 원자재는 반드시 수출이 되어야 하므로 수출의무를 부과하고 있는데 이때의 수출을 대응수출이라고 한다.
1707,Container 적재설비를 갖추고 있는 선박에 선적한 경우에 발행되는 선하증권을 Container B/L이라 한다. Container에 의한 운송의 경우 하주는 생산공장 또는 창고에서 Container Yard까지 자기책임하에 운송하여 선박회사에 인도한다.
1708,질서있는 수출방식을 말한다. 특정품목이 특정시장에 집중적으로 수출되면 특정국의 특정산업에 심각한 피해를 주어 무역마찰(Trade Friction)의 원인이 된다. 피해국은 그 특정품목에 대하여 긴급수입제한조치(Safeguards)을 발동한다. 따라서 장기적이고 안정적인 무역거래를 위해서는 「질서있는 수출」이 요망된다.
1709,GDP는 Gross Domestic Product의 약어로서 GNP(국민총생산)에서 해외로부터의 순소득을 뺀 것이며 어느 한 나라의 순수한 국내경제활동의 지표로 사용된다.
1710,"

소액수출승인
매일경제

미화 5만불이하의 물품을 수출하는 경우로서, 수출입공고 또는 별도공고상 수출이 제한되지 않은 자동승인품목이고 취소불능화환신용장으로 수출하는 때에는 외국환은행으로부터 수출승인을 받지 않고 수출할 수 있다. 이 경우, 물품의 수출통관을 위한 수출신고시에 수출승인을 받은 것으로 간주한다.

"
1711,선박회사 또는 하주의 요청에 따라 항만에 있어서 선박에의 화물적재 또는 선박으로부터 화물을 내리는 작업을 하는 업자 또는 하역노동자를 말한다.
1712,Freight Basis와 동의어이고 운임계산의 기준이 되는 단위를 말한다. 중량(Weight)이나 용적(Measurement)중 큰 쪽으로 계산한다. 고가품은 송장금액에 의거하여 종가계산(Ad Valorem)한다.
1713,"1993년 개정 신용장 통일규칙 제13조 b항에서는 발행은행(확인은행, 지정은행)은 서류를 심사하고 수리여부를 결정하는 합리적 기간(Reasonable Time)은 서류수취일에서 일곱 번째 영업일까지라고 규정하고 있다."
1714,항만에 있어서 하역노무자의 노동쟁의에 의한 하역불능이나 항해의 지연에 대해서 보험자는 보상하지 않는다는 약관이다.
1715,"개인용 소프트웨어와 반대되는 개념이다. 기업이나 기관, 단체의 구성원들이 컴퓨터로 연결된 작업장에서 서로 협력하여 업무효율을 높이기 위해 사용하는 소프트웨어를 가리킨다. 1986년 미국을 중심으로 제기된 컴퓨터 지원에 의한 공동 작업(CSCW : computer supported cooperative work)이라는 개념이 기초가 되었다. 이 소프트웨어는 소규모 집단의 사람들이 같은 작업을 하거나 스케줄에 맞춰 공동 작업을 하는 데 적합하도록 설계되어 있다. 네트워크가 발달함에 따라 기존의 응용프로그램을 네트워크하에서 효율적으로 운용하기 위하여 랜(LAN) 규격으로 변화시켜 처음부터 그룹 전체적으로 사용할 수 있도록 개발한 것이다."
1716,"생사나 면사포처럼 국제적인 규격이 정해져 있는 상품의 거래에 있어서는 그 규격을 품질조건으로 명시하는 것에 의해 거래가 성립되며, 이러한 거래를 규격매매라고 한다."
1717,"SWIFT는 Society for Worldwide Interbank Financial Telecommunication의 약칭이다. 미국, 유럽 등 15개국의 은행들이 중심이 되어 1973년 5월에 국제간 송금, 추심, 상업신용장 및 자본거래와 같은 외국환거래의 메시지를 전달하기 위한 국제 데이터통신망을 구축하기 위하여 설립되었다. 한국도 76번째로 1992년 3월에 가입하였다. 이 SWIFT는 데이터통신의 국제적 조직으로서 자금결제능력은 없다."
1718,피보험이익(Insurable Interest)이 없으면 보험계약은 체결되지 않는다는 뜻이다.
1719,"적출지를 계약이행지로 하는 매매계약으로서 EXW(공장인도), FCA(운송인인도), FAS(선측인도), FOB(본선인도), CFR(운임포함인도), CIF(운임보험료포함인도), CPT(수송비포함인도), CIP(수송비보험료포함인도) 등이 이에 속한다."
1720,"선박이 도착하여 화물이나 승객을 내리거나 적재하거나 환적하는 장소를 말한다. Port는 Harbour(피난항)와는 달리 세관, 창고 등의 상업적 기관이 있는 개항(開港)을 말한다."
1721,Bending은 구부러지는 것을 말한다. 이와 같이 적하품이 눌려서 들어가거나 구부러지는 곡손(曲損)은 기계류에서 발생한다. 기계류는 일부 부품의 곡손 또는 파손으로 사용이 불가능하게 되어 큰 손해가 발생할 우려가 있다. 따라서 기계류에 대한 적하보험계약을 체결할 경우에는 「기계수선약관」(Institute Replacement Clause)을 보증증권에 첨부하는 경우가 많다. 이러한 경우 보험금액을 한도로 수선비 및 교체비 전액을 보상해 준다.
1722,보험계약시에 보험금액이 미정이기 때문에 예정보험이 되는 것을 금액미상보험이라 부른다. 이에 대하여 금액이 확정되어 있는 것을 Valued Policy이라 부른다. 금액미상보험도 선명미상보험처럼 나중에 보험금액이 확정되면 정식의 확정보험(Definite Policy)으로 바뀌어진다.
1723,매매 양당사자가 상호간에 수출입거래를 빈번하게 하는 경우에 각 거래마다 대금을 수수(授受)하지 않고 일정기간의 거래에서 발생하는 채권 채무의 총액에 대해서 상계(相計)하고 그 잔액을 지급하는 결제방법이다. 장부결제(Open Account)라고도 부르고 상사의 본지점간에 많이 사용된다.
1724,매매당사자가 자기의 의무를 이행하지 않았을 경우에 어떻게 처리하는가를 약정하여 거래조건협정서 또는 매매계약서에 명시하는 약관을 말한다. 매도인측의 계약불이행으로는 계약인도시기까지 인도하지 않는 경우가 많고 한편 매수인측의 불이행으로는 결제기일까지 대금을 지급하지 않는 경우 등이 있다. Negligence Clause라고도 한다.
1725,"기계. 기구, 장치 또는 차량에 사용되는 부속품으로 당해 기계 등과 함께 수입되어 판매되는 표준부속품의 원산지는 당해 기계 등의 원산지와 동일한 것으로 본다. 포장용품의 경우 내용품의 원산지와 동일한 것으로 보나 관세율표상 포장용품과 내용품이 각각 별개의 수입품으로 분류되는 물품은 별도의 원산지를 구분적용한다. 촬영된 영화필름의 경우에 제3국에서 촬영된 것이라도 그 영화제작자가 속하는 나라를 원산지로 본다."
1726,어느 나라가 긴급관세(Emergency Tariff)를 발동한 결과 국내의 산업이 그 영향을 받아 피해를 입었을 경우 이 긴급관세에 대항하기 위하여 긴급관세를 발동한 국가로부터의 주요 수입품에 대하여 부과하는 할증관세이다. 관세법 제11조에는 보복관세를 발동할 때에는 대통령령으로 그 나라의 물품을 지정하고 본래의 관세에 그 물품의 과세가격 상당액 이하의 금액을 가산하여 관세를 부과할 수 있다고 규정되어 있다.
1727,상품을 직접 점검하고 행하는 거래를 말한다. 무역거래의 경우 점검매매는 거의 없다.
1728,보험목적에 추정전손이 발생하여 피보험자가 보험자에게 위부(Abandonment)를 통지하였으나 보험자는 관례적으로 이 승낙을 거부하고 추정전손의 성립여부를 법정에서 판결받는 대신 피보험자가 보험목적의 잔존물을 시가보다 높은 가액으로 인수하는 등의 양보를 하여 보험자가 위부를 승낙하고 전손금을 지급하는 경우에 이것을 협정전손이라 한다. 타협전손(Arranged Total Loss : Agreed Total Loss)이라고도 부른다.
1729,기명식 배서의 경우에는 최초의 증권소지인으로부터 현재의 증권소지자까지 배서가 증권의 기재상 중단하지 않고 계속되고 있는 것을 말한다. 배서의 연속으로 증권의 소지인은 자기가 권리자라는 취지의 증명 없이도 권리를 행사할 수 있다.
1730,"동일상품에 대해서 종가세와 종량세를 정하고 이 중 금액이 큰 쪽을 부과하는 관세제도이다. 일반적으로 고가품이나 가격이 상승하는 경우에는 종가세율이, 반대로 저가품이나 가격하락의 경우에는 종량세율을 적용한다."
1731,선박이 조수의 간만에 관계없이 항상 부양해서 정박할 수 있는 장소를 말한다. 하역작업은 본선이 완전히 부양하고 있는 상태(Always Safely Afloat)하에서 안전하게 할 수 있다.
1732,양도인이 원신용장 금액 중 일부만을 양수인에게 양도해 주고 나머지는 자기가 이행하든가 원신용장을 여러 개로 쪼개어 수명의 양수인에게 나누어 주는 것을 분할양도라 하며 그 특징은 ① 원신용장이 분할선적을 허용하는 조건일 것. ② 양도은행이 양도를 실행할 때 반드시 원신용장의 뒷면에 분할양도 내용을 기재할 것. ③ 조건변경의 당사자는 양도인이 되므로 양수인은 원신용장의 개설은행이나 개설의뢰인에게 자기 명의로 조건변경을 신청하거나 승낙할 수 없다. ④ 여러 사람에게 분할양도된 신용장의 조건이 변경된 경우 이를 승낙한 양수인에게는 변경된 신용장의 효력이 거절한 양수인에게는 원신용장의 제반조건이 그대로 존속한다.
1733,면제품 등처럼 부풀어지는 상품은 Bale Packing 한 다음에 전기프레스로 압축하여 용적을 줄여서 운임을 감소시킨다.
1734,"공동해손이 성립되었을 때 화물의 공동해손 부담가액을 산정하기 위한 자료가 되는 것으로서 화물의 순시장가액(통상송장가액)으로부터 착불운임, 수입세, 양하비 등의 제비용을 공제한 가액이 기입된다."
1735,"환율을 복수화하여 통화면과 무역면에서 또는 품목별, 환거래 내용에 따라 적용되는 환율을 달리하는 제도를 말한다. 개발도상국에서 수입제한을 위해서 적용하고 있다."
1736,"Collision이라고도 한다. 좌초(Stranding), 침몰(Sinking), 화재(Burning)와 함께 SSBC라고 불리는 주요사고의 하나로서 선박간의 충돌을 말한다. 선박의 암초와의 충돌은 해상고유의 위험(Perils of the Sea)이지만 Running-down으로 취급되지 않는다. 해상보험회사에 의하여 통상 담보되는 해상고유의 위험이다."
1737,일정기간 동안 자기 화물을 모두 동맹선에만 선적한 하주에 대해 운임이 선불(先拂)이든 후불(後拂)이든 관계없이 그 기간 내에 선박회사가 받은 운임은 일정비율을 기간 경과 후에 환불하는 제도이다.(Deferred Rebate System)과는 달리 유보기간은 없이 일정기간 경과 후에 그 환불금을 전액 한 번에 지급한다.
1738,공급이 수요를 상회하여 매수인의 발언권이 강하고 매수인이 유리한 입장에 놓여 있는 시장을 말한다. 매수인이 언제 어디에서든지 자유롭게 매입할 수 있다.
1739,"취항구역 또는 항로제한(항로한정)으로 불리고, 정기용선계약, 왕복항해를 위한 용선계약으로서는 본선이 취항해야 될 항로 및 항해구역을 말한다."
1740,계속적으로 위탁매입을 할 때 일정한 지역내에서는 수탁자인 그 매입대리점 이외에는 매입대리점을 설치하지 않는다는 계약(독점매입위탁계약)을 체결하고 계속적 거래관계를 맺는 것이 일반적이다. 이러한 계약관계에 있는 매입대리점이 독점매입대리점이다.
1741,확인은행의 확인이 없는 신용장을 미확인신용장(Unconfirmed L/C)이라 한다.
1742,"국내의 EDIFACT 표준화 및 보급 활동을 효율적으로 추진하기 위한 조정·지원 업무를 담당하는 위원회. 정부와 민간 업계를 대표하는 위원으로 구성되어 있으며 사무국은 한국 EDIFACT 표준원(KEB)에서 담당하고 있다. EDIFACT는 국제 연합 유럽 경제 위원회(UN/ECE) 및 미국 등이 중심이 되어 표준화하고 있는 ‘행정·무역·운송 부문의 전자 데이터 교환의 프로토콜’, 즉 EDI for admiistratio, commerce ad trasport이다. 통상 산업부는 1996년 7월 전자 자료 교환(EDI) 표준 개발과 보급을 무역·운송·유통 부문뿐만 아니라 전 산업 분야로 확대하고, 칼스(CALS) 체계의 조기 구축을 효율적으로 추진하기 위하여 위원회와 표준원의 조직을 확대 개편하고 기능을 강화하였다. 이에 따라 위원장은 산업 자원부의 국장급에서 차관보로, 위원은 관련 부서 국장과 업계의 임원으로 격상되었으며, 사무국에는 표준 개발, 심사 평가, 법률 제도, 교육 홍보 등을 담당하는 전문 위원회를 설치 운영한다."
1743,화물의 컨테이너 적입 후에 검량업자가 작성하는 컨테이너 화물명세서를 말한다. Vanning Report 또는 Vanning Certificate라고 부른다.
1744,일반적으로는 감독을 뜻하지만 해운에서는 상선의 선장을 말한다.
1745,약정품의 운송을 위하여 운송인 또는 그 대리인의 지배하에 물품이 놓여졌을 때에 책임이 개시되고 수하인에게 물품이 인도 되었을 때에 책임이 종료하는 것이 원칙이다. 컨테이너선의 경우에는 Container Yard Operator 또는 Container Freight Station에 화물을 인도한 시점에서 책임이 개시되고 목적지에서 수하인에게 인도한 시점에서 종료한다. 재래선의 경우에는 화물이 선적항 본선의 Tackle에 걸린시점(Tackle On)에서 책임이 개시되고 양하항에서 Tackle을 떠난 시점(Tackle Off)에서 종료한다. 항공운송의 경우는 항공회사 지정의 수도(受渡)카운터에서의 수수(授受)가 책임의 분기점이다.
1746,"DC로 약칭한다. 인명, 화물구조 등을 위하여 또는 선주 또는 용선자의 자유재량권에 의거하여 본선이 정한 항로를 이탈하는 것을 이로(Deviation)라고 말한다."
1747,"포장화물(Packed Cargo)의 대비어로서 포장이 되어 있지 않아 한 개씩 셀 수 있는 화물을 말한다. 대리석, 자동차 등이다. Unprotected Cargo 혹은 Bare Cargo라고도 한다."
1748,해운동맹이 협정하여 공포하는 정기선 적용의 운임률을 말한다. 해운동맹의 표정운임률은 비동맹선과의 경쟁을 위해서 2중운임제(Dual Rate System)를 채용하고 있다. 표정운임률에는 비동맹하주에 적용하는 일반운임률(비계약운임률 : Non0Contract Rate : Base Rate)과 동맹하주에 적용하는 싼 계약운임률(Contract Rate)이 있다.
1749,"국제수송을 의미하는 영어의 International Transit와 프랑스어의 Transit International 이 두 문자를 조합한 약어이다. 화물의 국제수송을 용이하게 하기 위하여 컨테이너, 도로차량, 철도화물, 부선 등의 수송수단에 의해 국제수송되는 화물에 대하여 통과국의 세관절차를 간소화하는 것을 약정한 조약이다."
1750,"도착지급운임(Freight Collect)으로 운송한 경우에 비록 화물이 손상되어 도착되어도 수입자는 운임지급의 책임을 부담하게 되는데, 이것을 보상하기 위한 약관이다."
1751,운송도중에 타선에 환적(Transhipment)하지 않고 선적항으로부터 목적항까지 직항하는 선박을 말한다. 직항선에 의한 선적을 Direct Shipment라고 한다.
