,0
1663,지급증빙(지급표)계정은 증빙이 기입된 거래의 채무를 기록·계산하는 총계정원장의 총괄계정이다. 지급증빙계정의 차변전기는 현금출납장의 지급증빙계정 특별란에서 일정기간 말에 통합전기되어야 한다. 이 계정의 대변잔액은 미지급금의 잔액을 표시한다.
1664,"재평가액이라는 것은 자산재평가법에 의해 법인 또는 개인의 자산을 평가함으로써 증가된 평가액을 말한다(자산재평가법 제2조 3항).
	자산평가법에 의해 자산을 재평가할 경우 자산재평가액은 평가 당일 현재의 시가에 의해 계상하며 그 시가는 은행법의 규정에 의한 금융기관과 한국감정원의 감정가액으로 한다(제7초 1항,2항). 그러나 만일 시가에 의한 재평가액이 장부가액 이하일 경우에는 그 장부가액을 재평가액으로 하기 때문에(자산재평가법시행규칙 제5조). 재평가신고서를 제출할 때에는 은행법의 규정에 의해 금융기관과 한국감정원으로부터 시가감정서를 받아 이를 첨부해야 한다.
"
1665,"조세전가(租稅轉嫁)의 한 형태로서 새로운 조세가 부과되었을 경우 아무에게도 부담이 귀착하지 않는 현상을 말한다. 예를 들면 새 세금이 만들어진 경우, 이것이 자극이 되어 생산기술이나 경영방법을 개량 또는 합리화시켜 증가된 세액만큼 생산비가 인하되면 결과적으로 신세(新稅)에 의한 부담을 생산자도 면할 수 있고 소비자에게도 가격변동이 없으므로 전가현상은 나타나지 않게 되는 것이다."
1666,부동산·물품 등 유가증권 매매의 성립을 증명하는 문서이다. 여기에는 상당액의 인지를 붙여 인지세를 납부한다.
1667,"행정법규의 적용에 관해서 다툼이 있는 경우에 소송의 제기에 기하여 법원이 심리 판단하기 위한 소송절차로서, 행정소송제도는 독립된 행정재판기관을 인정치 않고 법원이 통일적으로 일괄 관리하는 영미식 사법국가형태와, 독립된 행정재판기관을 법제도적으로 인정하고 있는 독불식 행정국가형태로 크게 나누어 볼 수 있다."
1668,다수기업으로부터 동종비율을 구하여 각 기업의 비율을 대소의 순위에 따라 나열하고 그 숫자 중에서 중앙의 수치를 표준비율로 하는 방법이다.
1669,"원가관리를 위한 부문별(장소별) 원가 계산시, 그 해당 부문에서만 발생하는 부문별 집계원가에 직접 부과할 수 있는 원가를 말한다."
1670,"본래는 비용 또는 수익적 성질의 것이나 기간손익계산의 필요에 의해 일시적 계산으로 자산 또는 부채의 항목으로 처리된 것을 말한다. 자산으로서의 이연계정에는 단순한 이연비용과 이연자산이 있으며, 부채로서의 이연계정에는 단순한 이연수익과 이연부채가 있는데 이들간의 구분을 명백히 하는 것은 매우 어려운 문제이다."
1671,"형벌은 범죄를 행한 자에 대해 국가가 과하는 법적효과이다. 즉 형벌은 범죄가 있을 때에 그 범죄를 범한 자에 대한 처분이며, 반드시 국가가 과하는 것이다."
1672,"물권은 물건을 직접 지배하여 이익을 받는 배타적 권리이다.
	(1) 물권은 물건을 직접 지배하는 권리이다. 채권에 있어서는 채무자의 급부행위를 통해 비로소 물건을 지배하게 되지만 물권은 타인의 행위를 기다릴 필요없이 물건을 직접 지배한다.
	(2) 물권은 배타적 권리이다. 한 개의 물건 위에는 한 개의 물권만이 존재할 수 있으며 동일물 위에 동일내용의 수개 물권이 병존할 수는 없다.
	(3) 물권도 다른 권리와 마찬가지로 어떤 생활이익을 받는 것을 내용으로 한다. 물권의 내용이 되는 생활이익에는 대체로 두 가지가 있다. 하나는 물건을 사용수익하는 이익이고 또 하나는 그 물건을 담보로 두었다가 자기의 채권에 만족하지 못할 때에 그 물건을 처분하여 자기 채권의 만족을 얻는 이익이다. 민법이 규정한 물건에는 ① 소유권, ② 지상권, ③ 지역권, ④ 전세권, ⑤ 유치권, ⑥ 질권, ⑦ 저당권, ⑧ 점유권이 있다.
"
1673,"하송인이 타 지방에 상품을 발송하는 경우 자기 또는 은행을 수취인으로 하여 하수인 앞으로 발행하는 환어음을 말한다. 화물대표증권, 보험증권, 송장 등을 첨부하여야 한다. 은행에서 이것을 할인하는 것을 화환의 짝지음이라 한다. 은행은 이 어음을 할인하였을 때 화환어음 계정을 마련하여 그 채권을 기록한다. 또한 할인 금액의 일부를 어음으로 특별 취급하여 변제될 때까지 별단예금으로 기입되는 경우가 있다. 어음의 할인금액은 담보가액의 7,8할이나 전액일 경우도 있다."
1674,"경영의 규모가 확대되어 영업거래가 대량 또는 빈번히 행하여 지게 되면 기장사무의 면에서도 단일분개장으로 정리하기가 곤란하게 된다. 따라서 업무의 분할, 즉 현금출납계, 매입계, 판매계 등의 여러 부서가 여기에 대응하여 분개장의 분할이 행하여짐이 편리하게 된다.그 때문에 현금출납장, 매출장, 매입장 등의 보조기입장에서 직접 총계정원장에 계정전기를 가능하게 하여 그들 보조기입장이 분개장으로 변하게 된다. 그래서 분개장으로 승격된 장부에 기입한 거래는 종래의 일반분개장에서 생략될 수 있다. 따라서 종래의 분개장은 고유분개장이라 부르고, 특수분개장 또는 분할분개장에 기입 안되는 거래만을 기록한다."
1675,"

등록
회계·세무 용어사전

등록원부에 일정한 법률사실 또는 법률관계를 기재함으로써 그 사실 또는 관계의 존재를 공시하며 증명하는 것으로, 등기와 같은 성질을 갖는다. 법률은 등록에 의해 제3자에 대한 대항력을 인정하고 있다. 예를 들면 특허·실용신안·의장·상표의 등록은 등록에 의해 권리가 발생하며, 광업권은 등록하지 않으면 효력을 발생하지 못한다.
외국어 표기 登錄(한자)

"
1676,"EDP 감사에는 전자계산기를 사용하고 있는 회계에 대한 감사의 의미와 전자계산기를 이용한 회계감사의 두 가지 의미가 있는데 보통 전자의 의미로 사용하고 있다.
	EDP 감사의 방법으로서는 ① 종래의 감사절차에 의한 방법 ② 추계학을 응용한 통계적 시사를 사용하는 방법 ③ 프로그램을 읽고 그 타당성을 검토하는 방법 ④ 테스트·데이터를 프로그램에 흘려서 프로그램의 타당성을 검증하는 방법과 검사인측에서 준비한 감사용 프로그램에 회사의 데이터(자기테이프 등)를 흘려서 회계결과를 검증하는 방법 등이 있다.
"
1677,"담보를 제공한 차입금이며 장기, 단기로 나누어 진다. 담보에는 유가증권, 동산, 부동산이 있다."
1678,"사실상 자산을 지출한 사실이 없음에도 불구하고 지출한 것처럼 허위 기재하여 손금으로 처리한 금액을 말하며, 이것은 세무조정시 익금에 넣어야 한다."
1679,"상법은 일정한 조건을 구비한 주식회사기업 즉, 공익성을 가진 전력·수도·철도 등의 기업이 본점 소재지에서 설립등기를 완료한 후 2년 이상 개업하지 못할 경우에 법원의 허가를 얻어 법정이율 이내의 이자를 그 출자자에 배당할 수 있도록 규정하고 있는데, 이것을 가리켜 건설이자라 한다(상법 제463조). 이것은 주식회사의 이익이 없는 한 배당하지 못한다는 상법 총칙 규정의 예외로서, 일반대중이 이 부분에 대해 많은 투자를 하도록 유도하여 공익사업의 발전을 이루려는 조치인 것이다."
1680,고정자산 취득을 위해 지출한 전도금을 건설전도금이라 한다. 전도금의 지출대상으로 취득되면 당연히 건설중인 자산 또는 고정산계정으로 대체된다.
1681,"실명거래란, 실지명의에 의해 금융거래를 하는 것, 즉 주민등록번호나 사업자등록번호 등에 의해 금융거래하는 것을 말한다.
	이것은 실명에 의한 금융거래를 실시하여 금융거래의 정상화를 기함으로써 국민경제의 건전한 발전을 도모할 것을 목적으로 하며, 이를 위해 금융실명거래및비밀보장에관한긴급재정경제명령(1993년 8월 13일 대통령긴급경제명령 제16호)이 제정·시행되고 있다.
	세법은 실명에 의하지 않은 금융자산소득에 대한 소득세를 실명에 의한 금융자산소득보다 높게 차등과세하고 있다.
"
1682,"결산본절차에서 자산·부채·자본계정의 마감후, 총계정원장 각 계정의 잔액을 차기 회계연도의 기초일로 전기하는 개시분개를 하여 원장의 관계계정에 전기하거나 개시 분개없이(영미식의 경우) 차기 초에 원장의 관계 계정에 기입하는 절차이다."
1683,"일반의 영업자금에서 구별하여 특정의 용도 이외에는 쓰지않고 별도 관리하는 자산을 말한다. 예를 들면 납세 및 예금충당금, 감채기금, 퇴직급여충당예금 등이다."
1684,"자본적지출, 회계처리기준의 변경, 회계추정의 변경, 회계처리기준 적용의 오류와 회계추정의 오류, 국고보조금이나 공사부담금으로 자산을 취득하는 경우 실시한 감가상각의 방법을 수정하는 절차를 말한다."
1685,"지점상호간의 거래에 관한 처리방법에는 본점집중계산법과 독립분산계산법이 있다. 본점집중계산법은 지점상호간의 거래를 본점을 통해서 행한 거래로 간주해서 처리하고, 독립분산계산법은 직접상대지점과의 거래로서 회계처리하는 방법이다. 일반적으로 본점집중계산법에 의하는 것이 보통이다."
1686,"수익은 일정한 재산에 생기는 개별소득을 의미하며, 수익세는 각 재산에 대한 수익을 개별적으로 과세하는 것을 말한다.
	수익세체계는 크게 보아 지세·가옥세·부가가치세·자본이자세 등으로 구성된다고 볼 수 있으며 다음과 같은 특징이 있다.(1) 수익세는 대체로 수익이 생기는 사실을 표준으로 하여 외적표준에 의해 과세한다.(2) 수익세는 개인사정을 고려치 않고 채무의 이자 등을 공제하지 않는다.(3) 수익세의 과세표준인 수익은 대개 평균수익이다.(4) 수익세의 세율은 일반적으로 비례세율이다.
"
1687,"대차대조표의 차변, 대변 각기의 합계액을 100%로 하여 자산 혹은 부채, 자본 각 항목의 백분율을 나타낸 것을 말하며 대차대조표분석의 한 방법이다. 고정자산구성율, 유동자산구성율, 고정부채구성율, 유동부채구성율, 자기자본구성율등이 구하여진다. 한 결산기의 대차대조표로서는 효과가 미흡하며 기간비교와 표준비의 비교 또는 타기업과의 상호비교를 하는 것이 효과적이다."
1688,"물리적으로는 이용가능하면서도 경영방침이나 경영규모등의 변경에 의하여 종래의 유형자산이 경제적 유용성을 상실한 것을 말한다. 이것은 기능적 감가의 하나이며, 예를 들면, 제조품목의 변경에 수반되는 설비의 이용불가 등이다."
1689,시간의 경과에 따라 받을 용역에 대해 미리 지불하는 비용을 말한다.
1690,"

공공경비
회계·세무 용어사전

정부기능에 소요되는 비용을 공공경비라고 한다. 공공경비는 정부가 재화 및 용역을 지배하기 위한 수단이지만 동시에 국가목적을 실현하기 위한 수단이기도 하다.
외국어 표기 公共經費(한자)

"
1691,"국가가 재정권에 의해 재력취득을 목적으로 국민에 대해 특정한 작위·부작위·급부·수인의 의무를 명하는 행위를 재정하명이라고 한다. 국가가 국민에 대해 재정하명을 발할 때는 직접 법률의 규정으로써 하는 경우(재정법률)와 법의 규정에 의지하는 행정처분(재정처분)의 두 가지가 있다.
	재정하명의 내용은 국민에 대해 일정한 작위·부작위·수인 또는 급부를 명하는 것이다.
"
1692,본점과 지점의 대체거래의 하나로서 본점이 지점으로 상품을 이체하거나 본점이 지점을 대신하여 비용을 지출하였을 때 본점은 그들의 지점계정의 차변에 기장하고 지점은 그들의 본점의 대변에 기장하여야 한다. 지점이 본점의 상품의 판매대금을 본점대신 회수하였을 때에도 지점은 본점계정의 대변에 기장하고 이를 본점에 통보하면 본점은 이를 지점의 차변에 기장한다.
1693,단일한 과세물건에 대하여 일정한 세율이 정해져 있는 균일세나 비례세의 세율과 달리 단일한 과세물건에 둘 이상의 세율을 적용하도록 정해져 있는 세율을 말한다. 그 예로서 초과누진세율을 들 수 있다.
1694,"상이한 기간에 있어서의 재무제표를 비교하는 것을 말한다. 기간비교에 의하여 기업의 재무상태 및 경영성적을 입체적으로 관찰할 수 있다. 기업의 대차대조표는 일정시점에 있어서의 재무상태를 명확히 하며, 손익계산서는 일정기간의 손익상태를 표시하는 것이기 때문에 이들을 일정기간 모아서 전자에 있어서는 비교대차대조표를 후자에 있어서는 비교손익계산서를 작성하여 증감한 숫자를 비교하여 경영성과를 판단할 수 있다."
1695,"

마권세
행정학사전

한국마사회를 납세의무자로 하고 승마 투표권의 발급에 의하여 얻은 금액에 대하여 경마장 소재지의 지방자치단체[특별시·광역시·도]가 부과 징수하는 지방세. 마권세의 세율은 승마 투표권(乘馬投票券)의 발매로 얻은 수입의 100분의 10이며, 조례가 정하는 소정의 사항을 경마 종료일이 속하는 달(月)의 다음 달 5일까지 신고하고 납부하게 된다.
외국어 표기 馬券稅(한자), pari-mutuel tax(영어), horse-race tax(영어)

"
1696,"장부기록이 거래에 기초해서 올바르게 기장되었나 혹은 장부간의 기록에는 착오가 없나를 감사하는 절차를 말한다. 그 절차로는 증빙서류와 원시기입부와의 대조, 관계장부 간의 대조, 장부에 있어서의 계산, 검증이 있다. 영국에 있어서의 정밀감사가 그 대표적인 예일 것이다."
1697,"해외취업근로자가 해외에서 외화로 구입하는 국산품이 면세물품임을 증명하는 서류를 면세쿠폰이라 한다.특별소비세법은 해외근로자들이 국산품을 구입하고자 외화를 국내에 송금하고 귀국해서 인수하는 일정한 물품에 대해 이를 수출로 취급, 면세하고 있다. 이 때 그 해외근로자에게 면세쿠폰을 교부하게 되는 것이다."
1698,재화의 유통에 대해 과세하는 유통세의 일종으로서 유가증권의 전전매매(轉傳賣買)에 대해 받는 세금이다. 그러므로 매매자의 어느 쪽에서 받아도 상관은 없지만 우리 세법은 파는 자에게서 받도록 하고 있다. 따라서 납세의무자는 유가증권의 매도자이고 징수의무자는 한국증권 거래소가 된다.
1699,"수출대행은 수출업자가 자기의 계산에 의해 수출하는 것이 아니고 타인의 계산에 의해 수출거래행위만 대행하는 것이다. 사업자가 생산하거나 매입한 물품을 허가받은 수출업자를 통해 대행수출한 경우, 사업자(제조업자 등)는 그 수출금액을, 수출업자(무역업자)는 사업자(제조자 등)로부터 받은 대행수수료를 그 수입금으로 한다."
1700,"

장부
회계·세무 용어사전

재산의 증감거래를 조직적·계속적으로 기록·계산하여 기업경영활동의 내용 및 결과를 명백히 하기 위한 기록수단으로 지편을 합철한 것을 장부라 한다. 여기에는 지편을 합철한 것 이외에 카드 등도 포함되며, 금액이 아닌 수량을 기록하는 것도 포함된다. 최근에는 컴퓨터 디스켓도 장부로 인정된다.

"
1701,"범칙자가 벌과금의 통고를 받은 날로부터 15일 이내에 이행하지 않은 때, 또는 범칙자의 거소가 분명하지 않거나 범칙자가 통고서류의 수령을 거부함으로써 통고할 수 없는 때에는 국세청장·지방국세청장 또는 세무서장은 고발절차를 밟아 조세범칙사실을 검찰기관에 고발한다. 다만 15일이 경과했어도 고발하기 전에 이행한 때에는 예외로 한다(조세범처벌절차법 §12). 고발시기에 대해 별다른 사유가 없는한 고발사유가 발생한 때에는 즉시 고발절차를 밟아야 하며, 별다른 사유가 없이 고발을 지연시키는 것은 범칙자에게 사실상의 이익을 부여하는 결과가 된다."
1702,거래 발생시기에 의한 분류 중 결산마감을 위한 거래를 말한다.
1703,"권리의무의 주체가 될 수 있는 자격 또는 지위를 말하며, 이에는 자연인과 법인으로 나누어진다."
1704,"유동자산 가운데 현금·예금의 회전상황을 가리키는 동태지표로, 현금·예금의 적정량을 검토할 때 사용된다.
	현금예금회전률＝연간매출원가 또는 연간매입액/(초기현금·예금+기말현금·예금÷2)
"
1705,장부를 마감하고 개시하는 대륙식방법에 의한 경우 개시기입을 위하여 설정하는 계정이다. 장부를 마감하기 위해서는 결산잔액계정을 설정하게 된다.
1706,"디자인을 고안 설계하고 의장법에 의해 등록하여 이 디자인을 일정기간 독점적, 배타적으로 이용할 수 있는 권리이다. 의장이란 ‘물품의 형상, 모양, 색채 또는 이들을 결합한 것으로서 시각을 통하여 미감을 일으키는 것’을 말하며, 이를 취득하였을 때는 공업소유권계정의 차변에 기입한다. 존속기간은 의장법에는 8년으로 되어 있으나, 세법상 5년으로 규정되어 있다."
1707,"감사인이 의견을 표명하기 위한 근거가 되는 회계상의 증거 가운데 피감사 기업의 회계조직 내부에서 찾게 되는 증거자료를 말한다. 회계장부, 전표, 증빙, 계약서, 의사록 등이 그 예이며 외부증거에 대비되는 증거자료이다. 내부증거에 의한 감사를 일반감사절차라 하고 이에는 증빙대조, 장부대조, 계산대조 등이 있다."
1708,"납세자의 기한 내 신고와 납부의 촉진을 꾀하고 적법한 납세자와의 균형을 유지하기 위한 제도로서, 설정된 기장신고불성실가산세·신고불이행가산세(소득세법 제121조 1항), 납부불성실가산세(동조 2항), 보고불이행가산세(동조 3항) 등을 총괄하여 부대세라 한다."
1709,"세금공제후의 당기이익금과 이익잉여금조정항목의 합계를 말하는데, 이것은 부가가치구성항목의 하나이다. 이익잉여금조정항목이란 이월이익잉여금증가액과 이월이익잉여금감소액과의 차액을 말한다. 기업경영분석에서 가리키고 있는 부가가치구성(가산법)은,
	(1) 인건비(임원보수수당, 종업원급료수당의 두 개로, 후자는 일반관리비, 판매비 및 제조원가중 종업원의 급료수당, 복리후생비, 퇴직급여충당금이월액의 합계액을 가리킨다).
	(2) 임차료(동산, 부동산임차료)
	(3) 감가상각비(세법상의 특별상각은 포함되지 않는다.)
	(4) 금융비용(지급이자할인료, 사채이자, 사채발행차금상각, 사채비용).
	(5) 조세공과
	(6) 법인세준비액(법인세, 주민세)
	(7) 가처분순이익이 항목으로 되어 있다.
"
1710,"

간접소비세
(주)조세통람

재화의 소비행위를 과세대상으로 하여 부과하는 조세로서 조세전가과정에 의해 담세자와 납세의무자가 다른 조세이며 소비세 또는 내국상품세라고 한다. 다시 말해서 국내에서 생산되는 재화, 즉 주류 · 연초 · 석유류 · 사탕 · 소맥분 · 직물 등의 소비에 대하여 과세하는 것이다. 우리나라의 간접소비세에는 주세 · 개별소비세 · 관세 등이 있다.
외국어 표기 indirect consumption tax(영어), 間接消費稅(한자)

"
1711,조세와 공채 이외의 국가공공단체의 수입을 조세외제수입이라 하는데 그 주된 것은 수수료·사용료·수익자 부담금·관공유재산수입·관공업 수입 등이다. 전매수입(專賣收入)은 형식상 세외수입(稅外收入)의 형태를 띠고 있지만 실질적으로는 소비세에 속한다.
1712,"

정액과세
(주)조세통람

세율이 정액으로 납세자 기타의 사정에 따른 구별을 두지 않고 일정한 금액을 부과하는 것을 말한다. 예컨대 주세에 있어서 ‘주정 1kg당 5만7천원’이라고 하는 것과 같은 간접세의 종량과세, 인지세에 있어서 상품권 및 선불카드 1매당 200원(권면금액이 1만원 초과 5만원 이하)과 같은 과세방식을 예시로서 들 수 있다.
외국어 표기 fixed amount taxation(영어), 定額課稅(한자)
참조조문 개별소비세법 1 ② 4호 · ③, 주세법 22, 인지세법 3

"
1713,"

담보부사채
회계·세무 용어사전

담보를 부(附)한 사채를 말한다. 원리금의 지급을 확실히 하기 위하여 행하여 진다. 이것은 두 가지 종류로 나뉘어져 동일담보물건에 대하여 동일순위의 담보권을 가진 사채를 1회만 발행할 수 있는 것과 분할 발행할 수 있는 것이 있다. 전자는 폐쇄담보이고, 후자는 개방담보이다. 우리나라에서는 후자의 방법이 행하여 진다.
외국어 표기 mortgages bond(영어)

"
1714,"국제이중과세는 주로 소득세·법인세 및 상속세에서 생긴다. 각국의 세제는 소득과세에 관해서 주소지과세주의와 발생지과세주의를 병행하고 있다. 우리나라의 현행 법인세법도 국내에 본점을 가진 법인에 관해서는 전자를 적용하고, 국내에 원천이 있는 소득을 가진 외국인에 관해서는 후자, 즉 그 국내원천소득에 관해서 법인세를 부과한다(소득세도 같다).
	그 결과 2개국 이상에 걸쳐 사업을 하는 자에게는 거주지국에 있어서는 전체적 과세를 받으며, 국외원천소득에 관해서는 그 소득의 원천국(소득발생국)에서 부분적으로 과세를 받게 되는데, 이 때 국제이중과세의 문제가 생기는 것이다.
"
1715,관세의 수납에 있어서 여행자의 휴대품 등 보세구역이 아닌 장소에 장치한 물품에 대한 관세를 그 물품을 검사한 공무원이 검사현장에서 징수하는 것을 말한다.이 경우 물품을 검사한 공무원이 관세를 수납할 때에는 다른 공무원을 입회시켜야 한다.
1716,"결산일의 비용으로서 그 발생은 확정되었으나 지급하지 않는 비용이 있는데, 이 비용은 당기의 비용으로 계상해야 하며 실제로 지급할 때까지 대차대조표에는 미불비용으로 계상하게 된다."
1717,"신용장이란 은행이 고객(수입상 또는 해외여행자)의 의뢰에 응해서 금액·기간 등 일정조건하에 그의 신용을 보증하기 위해 발행하는 보증서로서, 외국수출상 또는 해외여행에서 여행자 자신이 신용장 발행의뢰인이나 신용장 발행은행 앞으로 발행한 환어음을 인수·지급할 것을 보증함으로써 당해 환어음의 매입을 다른 은행에 의뢰한 소개적 보증서이다.
	신용장의 취지는 신용장 발행은행에 있어서 어음상의 책임을 보증하는데 있는 것이므로 신용장에 의거해서 발행되는 어음은 어음발행인의 입장에서 뿐만 아니라 어음 매입은행의 입장에서도 가장 확실성있는 것이라고 할 수 있다.
"
1718,각각 소유자를 달리하는 물건이 혼합(곡물과 같은 고형물의 경우) 또는 융화(주류와 같은 유동물의 경우)하여 원물(原物)을 식별할 수 없게 되는 것을 말한다.
1719,"조세의 부과징수와 체납처분 등으로 국민의 권리이익이 위법하게 침해되었을 때 납세자는 적정한 판단(재판)을 받을 권리를 갖는다. 이와 같은 조세에 관한 구제절차를 총칭하여 세무소송이라고 한다.
	세무소송의 특성은 첫째는 조세의 본질이 재산권에 대한 일반적 강제과징금이라는 것, 둘째는 소송의 법적 보장기능은 조세법규 기타 관계법령의 법률해석적용의 문제에 그치는 것이 아니라 고도의 부기회계 지식을 요한다는 것이다.
"
1720,부가가치세의 과세특례자에 적용되는 표준신고율은 종전 영업세 때의 과세신장률과 같은 개념이다. 따라서 과세특례자는 부가세 고유의 과세방식인 전단계세액공제방식(매출세액·매입세액)이 아니라 외형 금액에 소정의 기준율을 곱해 과세하게 된다. 이 소정의 기준율이 표준신고율인데 지난 상반기 중 경제성장률·산업생산지수·물가상승률·업황 등을 감안해서 산출한 것이다.
1721,재산 자체를 세원으로 하는 재산세를 말한다. 과세물건은 재산이지만 세원은 재산 그 자체가 아니라 재산에서 생기는 소득인 것을 명목적 재산세 또는 형식적 재산세라고 하며 실질적 재산세는 전시(戰時)나 기타 비상시에 1회에 한해 부과되며 세율도 높고 재산자체를 세원으로 한다.
1722,매출세는 재화의 판매에 수반하여 부과되는 조세로서 일반소비세의 한 형태이다. 매출세의 구체적인 과세표준은 매출액이며 과세형태는 단단계과세와 다단계과세로 구별할 수 있다.
1723,"조세징수의무자는 각 세법의 규정에 따라서 원천징수의무자로 지정된 자를 말한다. 소득세법·법인세법·부가가치세법 등 각 세법의 규정에 의해 특정한 소득 또는 특정한 상거래에 있어서 그 소득금액을 지급할 때, 또는 그 대금을 지불하거나 영수할 때에 소정의 소득세·법인세·주민세·방위세를 원천징수하여 국고에 불입하게 하는 제도가 있는데 그 의무있는 자를 원천징수의무자라고 한다."
1724,"재정수입은 관유재산(官有財産)이나 관기업활동에 의한 사경제적(私經濟的) 수입과 권력에 의한 강제징수, 즉 사경제적 수입으로 크게 구분되는데 후자를 공조·공과라고 한다(廣義). 정치적 통치단체가 자연인·법인·사단에 대해서 강제적으로 화폐 및 현물을 징수하는 것, 또는 그 징수되는 화폐 및 현물을 말하는 것이다."
1725,일정한 사업분야의 시장을 지배함으로써 실질적으로 경쟁을 제한하고 있는 단독 또는 소수의 사업자가 물품의 가격이나 용역의 대가를 결정한 때에는 그 독과점가격 시행일의 20일 전에 이를 주무부장관에게 신고해야 한다.
1726,"광물을 채굴하여 취득할 수 있는 권리로, 광업법에 의하여 등록하여 광물을 일정기간 독점적으로 채굴, 취득할 수 있는 권리이다."
1727,현행 부가가치세법상 면세되는 재화를 재수출 조건으로 일시수입하는 경우 관세가 감면되는 것(경감의 경우는 경감되는 분에 한함)을 말한다.
1728,특별소비세는 소비세이므로 직접 소비할 수 있는 완성된 물품이 과세대상으로 되는 것이 원칙이지만 과세물품 중에는 부분품 또는 부속품만으로도 거래되어 소비되는 것이 있다.
1729,"어음거래가 빈번히 발생한 경우에는 보조부인 받을어음기입장과 지급어음기입장을 특수분개장으로 승격시켜 사용하는 것이 편리하다. 이 경우에는 받을어음기입장과 지급어음기입장에 각각 상대계정 과목란과 원면란을 설정하고 금액란은 필요에 따라 받을어음기입장에는 외상매출금과 매출 또는 제좌란 등으로 구분할 수 있고, 지급어음기입장에는 금액란을 외상매입금과 매입 또는 제좌란 등으로 구분하여 설정할 수 있다."
1730,"상품계정의 분할방법 중 3분법(이월상품계정, 매입계정, 매출계정)에다 매입에누리 및 환출품계정, 매출에누리 및 환입품계정을 별도로 세워 상품계정을 분할 처리하는 방법이다."
1731,"세법상 고정자산의 내용연수를 법정하여 소정의 상각률에 따라 감가상각계산을 하도록 규정하고 있지만 이 내용연수는 다만 그 상각률 적용을 규제하는 것이지 당해 자산의 사실상의 내용기간과는 일치하지 않는다. 이와 같이 법문상의 내용연수를 법정내용연수라 하고 실제 그 자산의 내용기간을 실제의 내용연수라 한 것이며, 이는 세무계산상 아무런 영향을 받지 않는다."
1732,"조세범칙사건에 대한 처분의 일종으로서, 범칙사건을 조사하기 위해 증거물로서 압수 또는 영치한 물건이 있을 때에 범칙의 심증을 얻지 못하고 통지처분을 하는 경우, 국세청장·지방국세청장 또는 세무서장이 그 압류를 해제할 것을 명하는 것이다(조세범처벌절차법 제14조)."
1733,"통화가치와 환율의 안정을 위해 적용하는 제도의 하나로서 외환평형기금 또는 외환안정기금이라고도 한다.외환변동준비금이 설정되어 있으며 계절적인 급격한 외환수급이 있을 때, 또는 투기적인 외환의 유출입에 의해 국내금융시장이 교란될 때 외환의 매매조정을 통해 환율을 적정선으로 유지할 수 있기 때문에 각국에서 널리 이용하고 있다. 우리나라에서는 외국환평형기금이라 불리우고 있으며 원화기금계정과 외화기금계정으로 구분하여 한국은행에 설치하도록 되어 있다."
1734,GATT(관세 및 무역에 관한 일반협정)의 가맹국간에 약정한 부속관세율표를 양허세표라 한다. 이 양허세표에 의한 양허세율은 GATT의 체약 또는 가입에 즈음하여 관세장벽을 제거하기 위해 체약제국이 상호양허한 저관세율로서 다른 체약국의 원산품 또는 특혜대우를 받을 자격이 있는 영역의 원산품에 대해서는 양허관세율을 초과하는 수입세를 부과하지 않는다. 그러나 수출세는 양도의 대상이 되지 않는다.
1735,상품매매에 관한 특수분개장에는 매입장과 매출장이 있다. 매입장에 계정과목과 원면란을 더하여 특수분개장으로 사용하는 경우에는 일체의 상품매입에 관한 거래는 이 장부에 기입한 후에 정기적으로 합계액을 직접 매입계정의 차변에 전기한다. 특수분개장으로 사용되는 매출장의 기장방법은 매입장의 경우와 대체로 같다. 이 장부에서도 금액란을 현금매출과 외상매출로 분할하면 전기의 오류와 수고를 생략할 수 있다.
1736,"법인 또는 개인의 소득금액은 자진신고에 의해 결정하는 것을 원칙으로 하지만 소득의 신고를 하지 않거나, 부당한 신고를 했을 경우에는 정부가 불확실하지만 독자적인 조사에 의해 그 법인의 소득금액을 결정하는 것을 말한다(법인§32 ①). 법인의 소득에 대한 신고가 없거나 부당한 경우 정부는 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 결정 또는 경정하게 되는데 이 경우에는 장부와 기타 증빙서류를 기초로 해야 한다."
1737,"

조세객체
회계·세무 용어사전

법률에서 과세의 목적물로 규정한 물체 또는 사실을 말하며 과세물건 또는 과세대상이라고도 한다. 과세물건은 과세의 물적 요소이지만, 그 내용은 납세의무자의 담세력을 추측할 만한 각종의 사실·화물·행위이며 일정한 법률행위의 체결 또는 경제행위의 수행 등과 같은 경제상 및 사회상의 생활사실로서 법규가 정하는 것 등이 포함된다.
외국어 표기 租稅客體(한자)

"
1738,국세환급금의 지급명령관이 국세환급금과 국세환급가산금을 환급할 때 납세자가 한국은행이 없는 시·군의 구역 내에 있는 경우에는 납세자의 인근 체신관서를 지급장소로 국고송금요구서를 송부하여 송금절차를 밟게 한다(豫計). 이것을 격지환급이라 한다.
