,0
1640,"소금에 절인 붉은 갓ㆍ실파를 한 가닥씩 추려 반으로 접어서 묶어 항아리에 담고 중간중간에 납작하게 썬 무ㆍ배, 생강편, 마늘편을 넣고 묽은 찹쌀풀을 부어 위에 새우젓을 뿌려 익힌 김치이다. 붉은 국물은 빛깔이 고우며 갓이 익으면서 나온 맵고 알싸한 향과 맛이 일품이다. 갓말욱김치라고도 하며, 말욱은 국물의 사투리이다."
1641,"무시루떡은 멥쌀가루에 굵게 채 썬 무와 팥고물을 켜켜이 놓아 가며 안쳐 찐 것으로 나복병(羅蔔餠)이라고 불리어진다. 김장무가 나오는 10월 상달에 별미로 해 먹는 것으로 서민적이며 토속적인 떡으로<규합총서, 1815>, <임원십육지, 1827>, <부인필지, 1855> 등에 기록되어 있다. 특히 무시루떡은 가을철의 달콤한 무, 쌀가루, 팥고물이 어우러져 그 맛이 부드러울 뿐만 아니라 무에 함유되어 있는 전분 분해효소인 디아스타제(diastase)가 전분의 소화를 도우므로 과식해도 탈 날 염려가 없다."
1642,"돼지 등뼈와 감자, 우거지, 들깨즙, 파, 마늘 따위의 양념을 넣어 진하고 맵게 끓인 탕이다. 찬물에 담가 핏물을 제거한 돼지 등뼈와 돼지고기를 끓는 물에 데쳐 씻은 후 여기에 생강과 물을 붓고 푹 무르도록 끓이다가 고추장, 된장, 고춧가루 등으로 양념한 감자와 우거지를 넣어 다시 한 번 끓인 후 대파, 깻잎, 후춧가루, 들깻가루를 넣고 소금 간을 한다. 삼국시대부터 전라도 지역에서 농사에 이용되는 소 대신 돼지뼈를 우려낸 국물로 음식을 만들어 뼈가 약한 노약자나 환자들에게 먹게 한 데서 유래되었다고 전해진다. 뼈다귀감자탕이라고도 한다.※ 전국적으로 먹으나 특히 전북에서 즐겨 먹는다."
1643,캠핑장에서 요리하면 좋은 캠핑 찹스테이크요리법 입니다.
1644,완료기 이유식 초반에는 주로 한 그릇 이유식으로 진행했다면 후반기부터는 밥에 반찬을 한두 개씩 곁들여주세요. 반찬은 아이가 편식하지 않도록 여러 가지 식품을 먹이는 데 의미를 두고 짜거나 달게 만들지 않는 것이 중요해요. 여기에 소개하는 완료기 이유식 반찬은 유아식 반찬으로 계속 만들어 먹여도 좋아요.
1645,"늙은 호박으로 부친 전이다.방법 1 : 껍질을 벗기고 속을 긁어 낸 늙은 호박을 강판에 갈아 찹쌀가루와 달걀, 물, 소금을 섞어 식용유를 두른 팬에 동글납작하게 모양을 만들어 노릇하게 지진 것이다. 강원도와 충북에서는 찹쌀가루로, 충남과 경북에서는 밀가루로 반죽한다.방법 2 : 늙은 호박의 속살을 긁어서 밀가루 반죽에 잘 섞고 소금과 설탕으로 간을 하여 식용유를 두른 팬에 동글납작하게 지진다(경남).충북에서는 누렁호박전, 충남에서는 늙은호박부침, 경남에서는 호박전, 호박부침이라고도 한다."
1646,"감자송편은 감자가 많이 생산되는 강원도 지방의 전통음식이다. 감자를 갈아서 만든 앙금과 건지를 섞어서 되직하게 반죽하거나, 감자녹말을 익반죽하여 팥이나 강낭콩으로 소를 넣고 송편처럼 빚어 찌는데, 강릉에서는 이 떡을 빚을 때 손자국을 내어 소박한 멋을 내기도 하며, 북쪽에서는 언 감자를 녹여 만들기도 한다. 손자국이 선명하게 나고 모양이 소박한 감자송편은 뜨거울 때 먹으면 맛이 매우 구수하고 쫄깃하여 별미이다. 감자는 한자명으로 “마령서(馬鈴薯)”라고 하는데, 중요한 에너지원일 뿐만 아니라, 사람의 성장과 건강을 돕는 양질의 단백질과 칼륨 등의 무기질이 풍부한 알칼리성 식품이다. 녹말이 주성분인 감자는 맛이 담백하여 동서양을 막론하고 주식으로 널리 이용되고 있다."
1647,"초콜릿 풍미에 상큼한 소다수가 섞인일본에서 즐기고 있는 리큐어를 베이스로 한 피즈의 하나이다.진 피즈로 알려진 칵테일이 있다. 술이 들어간 레몬 스카시인데, 보편적인 음료로서, 만드는 방법이 다양해서 진 외에 보드카나 브랜디 등을 베이스로 만들기도 한다.증류주를 베이스로 만드는 것이 원칙이지만, 리큐어를 사용하기도 한다.여기에서 설명한 카카오 피즈를 비롯해서 모카, 민트, 아프리코트 등도 가끔 등장 한다.리큐어는 성격이 강하고, 단맛이 강하기 때문에 증류주를 베이스로 할 때보다도 양을 적게 한다. 증류주를 베이스로 한 피즈와 다른 점은 달콤해서, 술에 약한 사람들에게도 권할 수 있다는 점이다.제조방법재료크레임 드 카카오 | 30ml레몬 주스 | 1/2개분설탕 | 1tsp.소다수 | 잔량부분레몬 슬라이스 | 1장1. 크레임 드 카카오, 레몬 주스, 설탕을 셰이커에 넣고 흔든다.2. 텀블러에 따르고 얼음을 넣은 후, 나머지를 소다수로 채운다.3. 가볍게 저은 후, 레몬 슬라이스로 장식한다."
1648,"Silver Bullet은 은으로 만든 총알로, 악마를 쫓아버린다는 의미가 있다. 유사한 칵테일에 드라이진과 큔멜을 1/2씩 넣어서 저은 실버 스트리크(Silver Streak)가 있다.제조방법재료드라이진 | 2/4큔멜 | 1/4레몬 주스 | 1/4흔든 후, 칵테일 잔에 따른다."
1649,"갈치호박국은 싱싱한 은빛 갈치와 잘 익은 호박을 넣고 끓인 구수하고 시원한 맛이 일품으로 속풀이 해장국으로 널리 알려져 있는 제주의 토속음식이다. 갈치는 칼처럼 생겼다고 해서 붙여진 이름으로 군대어(裙帶魚), 도어(刀魚)라고도 한다."
1650,"나물은 채소를 데치거나 볶아서 양념한 음식으로, 삼색나물이라 할 때는 흰색, 갈색, 푸른색 세 가지 색의 나물을 한 그릇에 담아낸다. 사계절이 뚜렷한 한국에서는 계절 채소를 이용한 음식이 발달했다. 그중 나물은 한국인의 일상 식탁에서 빠지지 않는 대표적인 반찬이다. 특히 삼색나물은 세 가지 색의 조합으로 보기에도 좋을 뿐만 아니라, 각각의 재료가 상대적으로 부족한 영양 성분을 서로 보충하여 영양 균형을 잘 맞춰준다."
1651,"스탠더드 맨하탄과 드라이 맨하탄의 중간 형태라고 생각된다. 별명은 퍼펙트 맨하탄(Perfect Manhattan). 비터스를 사용하지 않고 레몬 필을 짜 넣기도 한다. 맨하탄 칵테일은 베이스로 라이 위스키를 사용하는 경우가 많지만, 버본 위스키로 지정하거나, 라이 또는 버본을 사용하고 있는 경우도 볼 수 있다.제조방법재료라이 위스키 | 4/6스위트 베르무트 | 1/6드라이 베르무트 | 1/6앙고스투라 비터스 | 1dash잘 저어 칵테일 잔에 따른 후, 마라스키노 체리를 칵테일 핀에 꽂아서 장식한다."
1652,"시작은 진에 비타민이 풍부한 라임을 섞은 건강 음료부터김릿은 목수의 도구인 송곳이나 코르크 빼기를 의미한다.간단한 조리법과, 깔끔한 맛, 적당히 들어간 알코올로, 칵테일의 베스트 10에 들어가는 부동의 인기가 있는 칵테일. 과거에는 프리마우스 진과 로즈 사 제품의 코디얼 라임 주스로 만들었는데, 최근에는 생 라임도 구입이 용이하기 때문에, 생라임 주스를 사용하는 경향이 있다. 점차로 단맛의 코디얼보다, 독한 맛을 즐기게되어, 시대의 변천과 함께 기호도 변화했다.단, 베이스로 들어가는 진은 구입이 용이한 런던 진을 사용하기를 권한다.왜냐하면, 김릿은 영국에서 탄생한 칵테일이기 때문에.제조방법재료드라이진 | 2/3라임 주스 | 1/31. 드라이진과 라임 주스를 셰이커에 넣고 흔든다.2. 칵테일 잔에 따른다."
1653,밥 위에 갖가지 나물과 볶은 고기를 얹고 고추장을 넣어 모든 재료를 비벼먹는 음식입니다. 다양한 제철 재료를 사용하는 데다 참기름까지 얹어 함께 먹으면 그 맛이 더욱 일품이죠. 여러 가지 재료가 골고루 들어 있어 영양학적으로도 균형 잡힌 한 끼 식사가 되죠.
1654,"녹두 녹말로 만든 청포묵을 가늘게 채 썬 것과 고기볶음, 나물, 계란지단, 김의 다섯 가지 색깔 재료를 초간장과 섞어서 만든 음식이다. 탕평채라는 이름은 조선시대 영조 때 여러 당파가 잘 협력하자는 탕평책을 논하는 자리의 음식상에 처음 등장한 데서 유래하였다."
1655,"간편하고 저렴한 식사, 휴대가 간편한 도시락 역할을 모두 하는 음식이 바로 김밥이다. 밥과 반찬을 함께 먹는 한국인 식성에 딱 맞으면서도 손쉽게 먹을 수 있어 남녀노소 누구나 좋아한다."
1656,무의 단맛과 배의 시원한 맛이 어우러져 특유의 톡 쏘는 맛을 내는 물김치를 소개합니다.
1657,향이 살아 있는 버섯은 항암효과가 있는 대표적인 식품으로 볶거나 찌개에 두루 사용되는데 씹히는 맛도 좋아 전골을 끓였을 때 담백하고 식감 또한 좋습니다.
1658,미역줄기는 미역과 같이 섬유질이 풍부해 대장 운동을 활발하게 하여 변비 예방에도 좋으며 노폐물을 몸 밖으로 배출시키는 효능이 탁월합니다.
1659,"여름만 되면 유독 땀을 많이 흘려 걱정인 우리 남편! 한 여름, 건강과 영양을 동시에 만족시켜 주고 싶을 때 삼계탕만한 음식은 없을 거에요. 녹두, 수삼, 대추, 황기 등 좋은 재료들을 담아 한 상 차리면 이만한 보양식이 또 없지요."
1660,"후루룩 맛있게 말아먹는, 잔치국수 입니다."
1661,"달콤한 사과는 아기들이 좋아하는 과일이에요. 사과의 비타민 C는 면역력 강화와 피로 회복에 좋아요. 또 사과의 유기산은 소화를 돕고 철분 흡수를 높이며 펙틴은 장을 튼튼하게 해 복통, 설사에도 도움을 줘요. 사과는 껍질이 너무 부드럽지 않고 전체적으로 붉은빛이 도는 것, 꼭지 부분에 물기를 머금고 있으며 푸른빛이 도는 것을 고르세요. 과일을 이유식에 넣을 때 믹서에 갈면 모터의 열로 인해 비타민이 파괴되므로 강판에 갈아 사용하는 것이 좋아요."
1662,"음식점 중에 ‘뼈다귀 해장국’이라는 간판을 내건 집이 꽤 많다. 물론 해장국은 쇠뼈를 오랫동안 곤 국물이 기본인데 요즘에는 편리하게 국물 내는 가루를 풀어 맛을 내는 집도 있으므로 자기네 집에서는 진짜 뼈다귀를 쓰고 있음을 강조하기 위해서일 것이다.해장국은 술을 먹지 않아도 누구나 즐기는 국밥이 되었는데, 서울을 비롯한 중부 지방에서는 고깃국에 우거지를 넣은 된장국을 해장국으로 즐긴다. 소의 잡뼈를 오래 고아 배추우거지, 무청, 콩나물을 건지로 넣고 된장을 풀어 끓이며 갓 잡은 소의 싱싱한 선지를 끓는 물에 삶아서 국에 뚝뚝 잘라 넣는다. 해장국은 건지가 많아서 굳이 밥을 말지 않아도 되며, 몸 속에 남은 알코올을 잘 분해하고 소화도 잘 된다. 단백질과 비타민이 충분히 들어 있는 영양식이다."
1663,호박은 우리에게 매우 친숙한 식재료입니다. 이런 호박을 이용하여 고소하고 매콤한 고추장찌개를 한 번 끓여 보세요. 매콤한 맛과 잘 어우러지는 호박의 식감에 반하실 것 같습니다.
1664,"밀양 밀성 손씨 종가의 장김치는 무와 절인 배추에 미나리, 석이버섯, 밤, 배 등을 넣고 간장으로 간을 한 밀양 밀성 손씨 손성증 가문의 내림 김치다. 김치를 담그고 하룻밤이 지나 물을 한 번 더 붓고 3~4일 정도 숙성시켜 먹는다. 일반적인 물김치와 비교해 재료가 화려한 것이 특징이다. 19세기경 조선 양반가에서 즐겨 먹던 물김치의 일종으로 밀양 밀성 손씨 종가에서는 지금까지도 즐겨 먹는 음식이다."
1665,"· 주재료 : 팥 ½컵, 쌀 ½컵, 찹쌀 1컵
· 부재료 : 해바라기 씨 5큰술, 팥물 1½컵, 소금(약간)
"
1666,안초비 특유의 맛과 향이 식욕을 왕성하게 만드는 소스
1667,"돼지고기로 색다르게 즐기는, 돼지고기 완자전 입니다."
1668,"진달래화전은 두견화전이라고도 하고 웃기떡으로 주로 쓰이며 삼월삼짇날에 먹던 시절음식이다. 이외에도 그 계절에 피는 꽃을 이용하여 맨드라미화전, 배꽃전, 복숭아꽃전, 백합꽃전, 석류화전, 옥잠화전, 감국잎화전 등을 만들며 계절에 상관없이 대추, 밤, 잣, 석이버섯채를 고명으로 얹어서 지져내기도 한다."
1669,"1) 반죽 제조법 : 스트레이트법2) 재료 계량 : 제한시간 내에 재료를 계량하여 재료별로 진열하며, 중량이 정확해야 하고 제한시간이 지나거나 재료 손실이 있으면 감점3) 반죽 제조• 믹싱 시간 : 전 재료를 믹싱 볼에 넣고 저속 2분, 중속 6∼7분• 반죽 온도 : 30℃• 믹싱 정도 : 글루텐 발전 70∼80% 정도4) 1차 발효• 발효 시간 : 50∼60분• 발효실 온도 : 30℃• 발효실 습도 : 75∼80%• 발효 상태 : 글루텐 숙성이 잘된 상태로 시간보다 상태로 판단한다.5) 분할 : 280g×6개, 분할 반죽당 무게 편차가 적어야 하며 대강의 무게를 짐작하여 한두번의 반죽 가감으로 빠르게 분할한다.6) 둥글리기 : 매끄럽고 균일하게 한다.7) 중간 발효 : 15∼20분, 표면이 건조되지 않도록 조치한다.8) 정형 : 밀대로 반죽 두께가 균일하고 가장자리가 조금 두텁게 원형으로 밀어 편다.(사진 1)9) 팬닝 : 식용유를 바른 피자팬에 밀어편 반죽을 놓는다. 가장자리가 조금 올라오게 만든 후 반죽 바닥에 포크로 구멍을 낸다.10) 충전물 올리기• 소스를 고른 두께로 바른다. 도톰하게 올라온 가장자리는 칠하지 않는다.(사진 2)• 피망, 햄, 양파를 두께가 고르게 알맞게 올려놓는다.• 피자 치즈와 오레가노를 골고루 뿌려 얹는다.(사진 3, 4)• 가장자리 반죽에 식용유를 바른다.11) 굽기• 오븐 온도 : 윗불 230℃, 밑불 200℃• 굽는 시간 : 8∼10분• 껍질 테두리가 완전히 익고 치즈가 녹아 퍼진 상태로 갈색을 띠며 껍질 바닥도 색이 나야 한다.※ 충전물(토핑물) 만들기• 토마토 페이스트, 토마토 소스, 다진 마늘, 소금을 섞고 식용유를 넣어 되기를 조절한다.• 피망은 원형 모양으로 얇게 자른다.• 양파, 햄을 알맞은 크기로 썰어 놓는다.• 피자 치즈는 칼로 가늘게 썰고 덩어리 지지 않게 한다.※ 양파 햄은 생것으로 또는 볶아서 사용해도 된다."
1670,"· 주재료 : 양배추 150g, 소금(약간)
· 부재료 : 간장 ¼컵, 다시마(우린 물) ¼컵, 가다랑어포 3큰술, 식초 3큰술, 설탕 3큰술, 통계피 1쪽, 통후추 5알, 월계수잎 1장, 마늘 3쪽
· 재료설명 : 가다랑어포 간장물 (간장 ¼컵, 다시마 ¼컵, 가다랑어포 3큰술, 식초 3큰술, 설탕 3큰술, 통계피 1쪽, 통후추 5알, 월계수잎 1장, 마늘 3쪽)
"
1671,"강화순무김치는 배추꼬리의 달짝지근한 맛과 인삼의 쌉싸름한 맛, 겨자의 특이한 향을 갖고 있는 강화지방의 순무로 담근 김치이다. 순무는 이뇨와 소화작용을 돕고 숙취와 갈증해소, 눈과 귀를 밝게 하는 효능을 갖고 있다."
1672,"· 주재료 : 당근 150g, 양파 ½개
· 부재료 : 올리브오일 2큰술, 홍고추(마른 홍고추) 1개, 마늘 2쪽, 실파(송송 썬 실파) 1큰술, 소금(약간)
"
1673,"11개월 무렵, 주하가 진밥을 물려할 즈음 처음 만들어준 덮밥이에요. 맛은 진밥과 크게 다를 것이 없지만 눈으로도 맛있고 다양한 밥을 만들어 아기의 호기심을 자극해주세요. 덮밥은 참기름을 살짝 두른 팬에서 재료들을 볶은 뒤 육수를 붓고 자작하게 졸여 진밥에 얹으면 완성이죠. 덮밥류에 주로 사용하는 녹말물은 후기 이유식부터 사용하세요."
1674,궁중 동치미는 달고 알이 고르며 맛있는 무로 담그는데 국물에 배를 많이 넣고 통유자와 석류 알을 넣으므로 시원하고 향기로우며 보기에도 좋다. 동치미는 익는 시간이 오래 걸리므로 김장 준비를 할 때 제일 먼저 담근다. 배추김치가 익는 시기와 맞추어야 하므로 통배추 담그기 2~3주 전쯤에 담근다.
1675,"해물의 맛이 텁텁한 된장의 맛을 싹 가셔서, 깔끔하고 시원한 바다의 향을 느낄 수 있는 된장찌개가 됩니다."
1676,농촌진흥청 건강식단에서 제공하는 우리가 매일 식탁에서 만나는 다양한 음식들의 영양정보와 간단한 요리법입니다.
1677,완료기 이유식 초반에는 주로 한 그릇 이유식으로 진행했다면 후반기부터는 밥에 반찬을 한두 개씩 곁들여주세요. 반찬은 아이가 편식하지 않도록 여러 가지 식품을 먹이는 데 의미를 두고 짜거나 달게 만들지 않는 것이 중요해요. 여기에 소개하는 완료기 이유식 반찬은 유아식 반찬으로 계속 만들어 먹여도 좋아요.
1678,"오늘 저녁 뭘 해먹지? 고민이신 분들을 위해 쿠켄에서 제안하는 식탁요리, 양파밥입니다."
1679,"오늘 저녁 뭘 해먹지? 고민이신 분들을 위해 쿠켄에서 제안하는 식탁요리, 중국식 오이무침입니다."
1680,"· 주재료 : 생표고버섯 4장, 가다랑어포 2큰술
· 부재료 : 실파 3대, 마늘 2쪽, 찹쌀 3큰술, 멥쌀 ¼컵, 다시마(우린 물) 4컵, 간장 1작은술, 들기름 1작은술, 소금(약간)
"
1681,"항산화 효과가 뛰어난 토마토치즈그라탱, 토마토의 붉은색을 내는 라코펜은 익혀 먹으면 체내 흡수율이 상승하지요. 이때 치즈와 함께하면 흡수율이 더 좋아진답니다."
1682,"· 주재료 : 두부 ½모
· 부재료 : 쪽파 1대, 양파(다진 양파) 2큰술, 당근(다진 당근) 3큰술, 마늘(다진 마늘) ½개, 참기름 1큰술, 깨소금 1큰술, 소금(약간), 흰 후춧가루(약간)
"
1683,"스테이크는 보통 가정에서 요리하기에는 부담되는 요리 중 하나입니다. 하지만 스테이크도 알고보면 그리 어렵지 않답니다. 쇠고기 대신 담백한 맛을 지닌 흰살 생선, 대구를 식재료로 사용하는 것만으로도 간단하면서 특별한 스테이크를 만들 수 있습니다. 여기에 고소한 땅콩소스를 함께 드시면 더욱 맛있습니다."
1684,농촌진흥청 건강식단에서 제공하는 수능생들을 위해 준비하는 영양식 요리정보 입니다.
1685,"살리스버리스테이크는 영국의 의사였던 살리스버리 후작이 빈혈퇴치를 위해 스테이크를 많이 먹도록 권장할 목적으로 개발한 요리로 음식에 그의 이름이 붙여졌다. 즉, 쇠고기를 다져 여러 가지 채소를 섞어 럭비공 모양으로 만들어 구워낸 것이다. 한편 이와 유사한 햄버거스테이크는 독일 함부르크 지방에서 온 명칭이므로 미국에서는 German Steak 라고도 한다."
1686,복어껍질 초무침은 복어껍질의 쫄깃한 맛과 미나리의 상큼한 향이 새콤달콤한 소스와 어울려 입맛을 돋구는 일종의 전채요리다.
1687,"Lagoon이라는 것은 호수, 또는 만을 의미한다.흔들어서 텀블러에 따른 후, 얼음을 넣고 소다수를 채운 롱 드링크 스타일의 블루 라군도 있다.제조방법재료보드카 | 30ml블루 큐라소 | 20ml레몬 주스 | 20ml흔든 후, 소서형 샴페인 잔에 따른다. 얼음을 넣고 슬라이스 오렌지, 슬라이스 레몬, 마라스키노 체리를 칵테일 핀에 꽂아서 장식하고, 짧은 빨대를 꽂는다."
1688,수수는 나쁜 기운을 물리친다는 토속적인 의미를 지녀 아기의 건강을 바라는 마음으로 예부터 아기 백일상이나 돌상에 꼭 등장하는 식품이죠. 수수는 몸을 따뜻하게 해주고 설사를 멈추게 하며 위장 보호와 소화 촉진에 도움을 줘요. 또 수수에 함유된 타닌과 페놀 성분은 항암 효과가 탁월해요.
1689,볶은 곡식의 가루나 한약재·꽃가루 등을 꿀로 반죽하여 뭉쳐서 다식판에 박아 낸 한과이다.차를 마실 때 함께 먹는 과자라 하여 다식이라 한다.
1690,"9월쯤 고추를 모두 거둬들이고 남은 고추는 껍질이 두꺼우며 작고 맵다. 그것을 소금물에 삭혀 두었다가 동치미에도 넣고, 장아찌처럼 짭짤하게 김치로 담가 밑반찬으로 저장한다. 매운 고추 양념과 생젓국을 많이 넣어 푹 삭힌 김치라서 개운하며 아삭아삭하다. 여기에 말린 고춧잎을 섞으면 한결 맛있으며 이듬해까지 두고 밑반찬으로 먹을 수 있다."
1691,"밥 4컵, 소고기 200g, 고사리 150g, 콩나물 150g, 시금치 150g, 당근 150g, 계란후라이 4개, 고추장 4큰술,소금 1 ½큰술, 식용유 3큰술"
1692,"










알코올 등급

                                        3단계

                                






"
1693,"면 요리, 육류 요리에 모두 잘 어울리는 깊고 매콤한 맛의 간장 소스"
1694,농촌진흥청 건강식단에서 제공하는 우리가 매일 식탁에서 만나는 다양한 음식들의 영양정보와 간단한 요리법입니다.
1695,대나무잎을 손질하여 약한 불에서 2시간 동안 볶고 식히는 과정을 7회 정도 반복하여 볶은 잎을 밀봉해 보관하였다가 더운 물을 부어 차로 우려낸 것이다.
1696,양지머리를 삶아서 무거운 것으로 눌러 썰어서 먹는 음식이다. 양지머리는 소의 가슴살 부위를 일컬으며 '편육(片肉)'은 편으로 얇게 썬다고 하여 붙여진 이름이다.
1697,"





















조리시간



20분






분량




2인분 기준






구입 요령




소고기 척아이롤은 스테이크용으로 2cm 두께로 준비하고, 아스파라거스는 지나치게 굵은 것은 섬유질이 강하므로 중간 두께가 1cm 정도 되는 것으로 구입한다.


















아스파라거스는 비타민 C, B1, B2, 칼슘 등 무기질과 섬유소질이 풍부해 다이어트를 하는 분에게도 추천하는 채소입니다. 여기에 소고기 단백질을 추가하면 더욱 건강하게 즐길 수 있습니다. 소고기는 질 좋은 단백질이 풍부하여 근육 생성에 도움을 줄 수 있고, 우리 몸이 만들어내지 못하는 필수 아미노산이 골고루 들어있는 훌륭한 영양 공급원이기 때문이랍니다. 

























1. 요리 재료필수 재료 스테이크용 척아이롤 (200g), 아스파라거스(6대) 양념장 설탕(0.5)+간장(1)+청주(1)+후춧가루(약간) 양념 소금(약간), 후춧가루(약간)*밥 숟가락 계량 기준














2. 만드는 법[요약] 아스파라거스를 데친 후, 센 불에서 척아이롤과 함께 볶아주세요.

























1) 소고기 척아이롤을 먹기 좋게 한입 크기로 자른다.

























2) 아스파라거스의 밑동을 필러로 긁고 먹기 좋은 길이로 어슷 썰어 등분합니다.

























3) 끓는 물에 소금을 넣고 아스파라거스를 넣어 물이 다시 끓으면 건집니다.

























4) 센 불로 달군 팬에 식용유를 두르고 뜨겁게 달궈 고기와 마늘을 넣고 겉면을 노릇하게 익힙니다.    이후 양념장을 넣고 재빠르게 볶습니다. 

























5) 아스파라거스를 넣고 입맛에 맞게 소금, 후춧가루를 뿌려가며 한 번 더 볶으면 완성!











"
1698,"
	연변에서는 발효시킨 것을 ‘쉬었다’고 표현해서 증편을 쉰떡이라고 부른다. 연변의 쉰떡(증편)은 직경이 8cm 정도로 작고 중심에 여러 가지 색소를 첨가한 고명을 뿌리는데, 하얼빈 지역에서는 시루떡을 하듯이 한 번에 찐 후 칼로 두부 모 베듯이 잘라 먹는다. 
	
	조선족의 쉰떡은 입쌀가루에 잘 발효된 밥감주(식혜)를 넣어 발효시켜 만드는 것이 특징인데 종종 밥감주의 밥알까지도 넣는다.
"
1699,"김이나 고추, 깻잎 등의 재료에 찹쌀풀을 발라서 말렸다가 기름에 바삭하게 튀겨 먹는 별미 반찬이다."
1700,"찹쌀가루에 물을 내려 소금, 설탕을 고루 섞어 반으로 나눈 다음 젖은 면포를 깐 시루에 참깻가루, 찹쌀가루, 검은깻가루 순으로 켜켜이 안쳐 찐 떡이다. 깨찰시루편이라고도 한다. 《시의전서》(깨찰편), 《조선무쌍신식요리제법》(호마병 : 胡麻餠)에 소개되어 있다."
1701,"찹쌀 300g, 멥쌀 200g, 팥 220g, 설탕 100g, 소금 1작은술, 조청 220g, 잣가루 ⅔큰술"
1702,집에서 엄마가 해주어 더욱 맛있고 건강한 양념치킨을 아이들에게 선물하세요.
1703,싱싱한 대하로 바삭하게 튀긴 새우튀김은 남녀노소 모든 분들께 사랑을 듬뿍 받는 먹거리입니다.
1704,부드럽고 고소한 크림소스가 짭쪼롬한 새우와 함께 어우러져 포크가 쉴 새 없이 돌아가네요!
1705,만들기 간단하고 맛있는 주먹밥을 가지고 피크닉을 떠나보세요.
1706,"· 주재료 : 무 200g
· 부재료 : 청양고추 5개, 레몬 ¼쪽, 월계수잎 2장, 통후추 10알, 물 1½컵, 식초 1컵, 설탕 ¼컵, 소금 5큰술
"
1707,"· 주재료 : 무 150g
· 부재료 : 대파 ½대, 마늘(다진 마늘) 1작은술, 국간장 1작은술, 들기름 1작은술, 생강즙 ¼작은술, 쌀뜨물 4컵, 들깻가루 1큰술, 소금(약간)
"
1708,"· 주재료 : 배추김치 ¼포기, 칼국수 250g
· 부재료 : 달걀 1개, 대파 1개, 국물 멸치 4마리, 청주 1큰술, 물 7컵, 소금(약간), 후춧가루(약간), 고춧가루(고운 고춧가루) 1작은술, 국간장 1작은술, 마늘(다진 마늘) 1작은술
"
1709,"· 주재료 : 열무김치 2컵, 열무김치 국물 3컵, 소면 300g, 멸치(우린 물) 2컵, 달걀 2개, 소금(약간), 통깨(약간), 홍고추 1개
· 부재료 : 깨소금 1작은술, 참기름 1작은술, 마늘(다진 마늘) 1작은술, 설탕 1큰술, 식초 1큰술, 겨자(갠 발효 겨자) 1작은술, 식초 1작은술, 설탕 2큰술, 소금(약간)
· 재료설명 : 열무김치 양념 (깨소금 1작은술, 참기름 1작은술, 마늘 1작은술, 설탕 1큰술, 식초 1큰술), 열무국수 국물 양념 (겨자 1작은술, 식초 1작은술, 설탕 2큰술, 소금)
"
1710,찹쌀 단호박죽은 기운을 북돋워주는 이유식이에요. 담백한 닭고기와 달콤한 단호박이 잘 어우러져 아기가 참 잘 먹었어요. 중기 이유식부터는 육수나 국물을 만들어 사용하면 좋지만 조금 번거로울 수 있어요. 이럴 때는 그날 사용하는 이유식 식재료로 육수나 국물을 만들어 사용하면 좋아요. 닭고기 안심을 사용하는 경우 닭고기 삶은 물을 버리지 말고 육수로 사용하세요.
1711,선술집 안주 메뉴로 인기 좋은 김치 계란말이입니다. 송송썰은 김치 넣어 노릇하게 부친 계란말이는 술맛을 절로 나게 해주지요. 도시락 반찬으로 아이들도 좋아하는 김치 계란말이 맛있게 즐겨 보세요.
1712,"신경을 안정시키는 멸치콩조림, 멸치조림과 콩조림은 친숙한 밑반찬들이죠.두 가지를 만들어 섞어보세요.색다른 맛이랍니다."
1713,다이어트나 근육 만들 때 꼭 챙겨 먹는 닭가슴살을 소스와 함께 졸여 새로운 요리로 맛있게 즐기세요!
1714,"깻잎김치 12장, 밥 4공기, 쇠고기 또는 참치통조림 100g, 참기름 · 깨소금 각 1큰술씩쇠고기 양념간장 1큰술, 설탕 1/2큰술, 다진 파 · 다진 마늘 각 1작은술, 깨소금 1작은술, 참기름 1작은술, 후춧가루 약간"
1715,"쓰린 남편 속 달래주는, 북어 콩나물국 입니다."
1716,주로 된장찌개를 끓이실 때 국물을 내기 위해 사용하는 바지락을 주인공으로 하여 바지락 듬뿍 넣어 국을 한번 끓여 보세요. 국물도 시원하고 바지락살도 맛있게 즐기실 수 있습니다.
1717,따뜻한 빵에 버터를 살짝 바르고 여러 가지 야채와 담백한 닭가슴살을 올리면 치킨샌드위치 완성~! 간단하게 완성된 샌드위치로 가족과 함께 나들이 다녀오세요.
1718,"오늘 저녁 뭘 해먹지? 고민이신 분들을 위해 쿠켄에서 제안하는 식탁요리, 감자 들깨 미역국입니다."
1719,"재료토마토 700g, 토마토 페이스트 100g, 다진 양파 20g, 다진 마늘 10g, 다진 파슬리 5g, 물 150ml, 올리브 오일 10ml(2t), 소금약간, 후추 약간방법① 냄비에 올리브 오일을 두르고 달군 다음, 양파와 마늘을 넣어 연한 갈색이 나도록 볶는다.② 토마토는 끓는 물에 살짝 데친 후 껍질을 벗겨 씨를 제거하고 다진다.③ 토마토 페이스트를 넣어 냄비 바닥에 눋지 않게 주걱으로 저어주다가 물과 다진 토마토를 넣고 끓인다.④ 소금과 후추로 간을 하고 파슬리를 넣는다. 오레가노를 넣어도 좋다."
1720,부드러운 조기의 속살을 기름기를 쏙 빼고 담백하게 느끼기에 단연 최고의 찜요리입니다.
