,0
1120,"출발점행동은 학습자들이 학습을 시작하기 전에 반드시 가져야만 하는 선수기능, 지식, 태도를 의미한다. 출발점행동은 학습자가 알고 있거나 할 수 있는 것들을 나열하는 것이 아니라, 사전에 모르거나 할 수 없다면 새로운 내용을 학습하기 곤란한 것을 의미한다. 학습자 분석을 통하여 그 수준에 적합한 학습을 설계하기 위해서는 학습자가 현재 무엇을 알고 있는지를 명확하게 규명할 필요가 있다는 점에서 출발점행동을 정확히 측정하는 것이 중요하다."
1121,"직군으로 줄여서 말하기도 하며, 조직 내에서 유사한 직무들의 집합을 의미한다."
1122,"조직 내 필요성을 충족하기 위해 고안된 프로그램으로서 환경적 요소에 대한 대응력, 구성원의 가치, 기술적인 변화에 대한 적응력 등에 초점을 둔다. 이를 통해 지도력, 조직 이론, 전략적 계획, 지도자의 유형, 팀 형성, 경영의 변화 및 혁신과 같은 부문의 지식을 개발한다. 관리능력 개발에는 공식적인 훈련 및 교육, 세미나, 워크숍, 토의 그룹 및 팀 형성, 사례연구, 시뮬레이션 등이 활용된다."
1123,"거대한 기업이나 조직에서 자원배분의 효율성을 높이기 위하여 정책책정, 사업별 실시계획, 예산 등을 유기적으로 결합한 것을 말한다. 주로 거대하게 팽창한 근대국가의 중앙 및 지방정부에의 적용에 활용된다. 계획예산제도의 주요 특징은 종래의 예산방식에서는 할 수 없었던 포괄적인 예산심의를 할 수 있다는 것과 여러 행정조직에 상관없이 각 목적별로 검토하여 전체 조직의 목표와 가장 적절히 부합할 수 있는 예산을 수립할 수 있다는 데 있다. 그러나 정책의 의사결정에 필요한 데이터를 얻기 어렵고, 그 실시상의 곤란성 때문에 전통적 예산편성방식을 타파하지는 못하였으며, 계획예산제도를 개선 보완한 방법으로 현재 주목을 받고 있는 것은 제로베이스(zero base) 예산제도이다."
1124,"직무급은 개별 직무의 난이도, 희소성, 위험조건 등을 감안하여 직무의 상대적인 가치를 평가하고 그 결과에 의거하여 임금을 책정, 지급하는 형태로 직무와 관련된 임금수준과 개인별 요소를 고려해서 결정하는 임금체계를 의미한다."
1125,"조직구성원의 인적사항, 직무경력, 직무자격 등 각종 인사정보들을 하나의 체계로 만들어 놓은 시스템을 의미한다. 인적자원정보시스템은 채용, 선발, 양성, 배치, 활용, 보상 및 복리후생, 퇴직 등 각종 인적자원관리와 관련된 기업내부의 활동을 간소화하고 경영활동에 필요한 인적자원 정보를 빠르게 제공, 의사결정의 질과 속도를 향상시키는 목적으로 활용되고 있다."
1126,"세계화의 영향으로 언어, 종교, 관습, 가치관, 국적, 인종, 민족 등 다양한 문화적 배경을 지닌 사람들로 이루어진 사회가 늘어나고 있는 환경 변화 가운데서 다문화에 대한 교육 등을 통해 종교나 성별, 인종 등에서 다양한 배경을 가진 사람들에 대해 이해하고 편견을 줄여가는 과정을 말한다. 다문화교육이란 용어와 혼용되어 사용된다."
1127,"정책의 제국면, 특히 성과를 측정, 평가하여 그 결과를 정책결정 중추에 환류하는 과정을 뜻한다. 일반적으로 정책평가에는 그 정책이 수립되어 실행된 과정적 측면을 평가하는 활동과 정책이 집행되고 난 뒤 산출된 산출물이나 정책집행의 효과나 성과를 평가하는 활동이 모두 포함된다."
1128,"일반 대학과는 달리 교육의 시기 · 대상 · 장소 · 교육방법 등에 제약없이 운영되는 대학을 의미한다. 누구에게나 기회가 열려있다는 의미에서 그 명칭이 ‘개방대학’이다. 따라서 입학에는 별도의 자격요건을 두지 않고, 교육 방법도 텔레비전 · 통신 · 연구회, 또 전국에 흩어져 있는 교육센터에서 실시하는 출석강의나 세미나 등 다양한 방법으로 이루어진다. 선진국에서는 19세기 말부터 시행되었는데, 1971년 설립된 영국의 개방대학이 대표적이다. 우리나라에서는 1982년 경기공업전문대학이 최초로 설립된 개방대학이며, 2009년 현재 한국방송통신대학교 등이 있다."
1129,"우마드란 여성과 유목민을 합성한 말로 세상에 중심에 서서 등불처럼 살아가는 적극적인 여성을 지칭하는 말이다. 여성을 뜻하는 우먼(Woman)과 유목민을 뜻하는 노마드(Nomad)의 합성어로 인터넷과 첨단기술의 발달로 지식정보화시대에는 누구나 정보를 공유할 수 있게 되어 힘과 노동력의 우위를 앞세운 남성 중심의 사회가 여성 중심의 사회로 변화해가고 있다. 이러한 시대변화 속에 경제, 교육, 문화 등 사회 전반에서 주도적 역할을 하는 여성을 일컫는다."
1130,"각종 직업학교나 현장교육프로그램들을 통해 공식적으로 이루어지거나, 현장에서 필요한 지식과 기술을 습득하는 비공식적인 방법을 통해서 직업을 구하려는 사람들을 대상으로 이루어지는 교육을 의미한다. 넓은 의미에서는 어떤 직업에 취업하기 위하여 준비하여 현재의 직무를 유지, 개선하기 위한 공식 또는 비공식적인 교육을 의미한다. 그러나 좁은 의미에서는 학사학위 미만의 학력을 요구하는 직업에 종사할 수 있도록 청소년 및 성인들을 교육하는 형식적 또는 비형식적 교육의 일부라고 정의하기도 한다. 국내에서 직업교육은 취업을 하려는 학생이나 구직자 뿐 아니라 이미 현직에 근무하고 있는 근로자가 자신의 직무수행능력을 개선 · 유지할 수 있도록 교육기관이나 근무 현장에서 능력을 개발하는 교육의 일종으로서의 의미로도 해석된다."
1131,"조직활동의 전 부문을 관리하고, 성과창출 등 조직의 경영에 대한 최종 의사결정 권한과 책임을 갖는 최고 경영자를 의미한다."
1132,"현직 경영자나 앞으로 경영자가 될 사람들에게 필요한 지식, 기술, 태도를 배양시키고 혁신적이고 창의적인 기업가 정신을 연마시키기 위한 체계적인 개발과정을 의미한다. 경영자 개발 방법으로는 경영자 개발을 위한 후보자 선발도구로서 평가 센터법이 있으며, 현장훈련(OJT)에는 직무순환과 수평이동, 중견이사회, 행동학습훈련이 있고, 집합합숙훈련(Off-JT)으로는 비즈니스게임, 경영사례분석, 행위모델링, 인바스켓 훈련, 최고경영자 프로그램, 전문가 협회의 참가 등을 들 수 있다."
1133,"협력학습에서 학습자들이 문제해결을 위하여 동료 학습자들과 협력하여 탐구의 방법과 과정을 학습에 적용하는 것을 의미한다. 이를 통해서 학습자들은 개인 차원과 집단차원의 학습을 순환적으로 수행하여, 궁극적으로 협력적 지식을 구축할 수 있게 된다. 즉, 특정한 주제나 문제 해결을 위한 가설을 설정하고, 이를 검증해가는 과정 속에서 동료 학습자들과 다양한 생각을 공유하고, 이를 다시 개인의 학습에 반영함으로써 집단과 개인의 학습능력과 수준을 높여나가는 활동을 의미한다."
1134,"후광오류, 관대화오류, 중앙집중오류의 빈도를 줄여서 평가자들이 수행평정을 보다 정확하게 하도록 평가자들을 교육시키는 과정으로 수행평가를 보다 잘 할 수 있도록 평가자들을 교육시킬 수 있다. 구체적인 교육방법으로 워크숍 그룹으로 평가 결과를 토의하게 하거나 참조의 틀에 관한 교육을 통해 평가기준에 대한 공통된 틀을 갖고 평가에 임하게 할 수 있다."
1135,팀 구성원들이 정보에 대한 인지적 처리를 잘못하게 되는 팀 의사결정 현상을 의미한다. 즉 집단 구성원들간의 잘못된 의견일치 추구성향을 의미하며 집단의사결정시에 나타날 수 있는 부정적 현상 중 하나가 집단사고 현상이다. 집단사고가 발생하는 경우 팀 구성원들은 대안에 대한 충분한 분석과 토론 없이 합의한 대안이 최선이라고 쉽게 믿으며 불법행위이나 일탈행위를 하면서도 도덕성에 문제가 없다고 생각하거나 자기합리화를 하려는 성향이 나타나기도 한다.
1136,교육체계를 구성하는 주요 요소 가운데 하나로 직위가 높아짐에 따라 전사 공통역량과 직무역량 등 각 역량 분야에서 어떠한 역량들이 어떠한 순서로 강화되어야 하는지를 한 눈에 총체적으로 파악할 수 있도록 만들어진 도표이다.
1137,"학습자가 독립적으로, 혹은 주변의 동료나 교수자 등과의 협력적 관계를 통해서 바람직한 행위상태에 도달할 수 있도록 하는 학습자가 가지고 있는 능력을 의미한다. 학습력에는 지적기능, 언어정보, 인지전략, 운동기능, 태도 등이 있다. 지적 기능이란 상징을 사용해서 환경과 상호작용하는 방법을 의미하며, 언어정보는 구두언어, 문장, 그림 등을 사용해서 일련의 사실이나 사태를 진술하거나 말하는 능력을 의미한다. 인지전략이란 학습자의 학습, 기억, 사고 등의 내적 과정을 조정하고 관리하는 능력을 의미한다. 운동기능은 수많은 조직된 운동행위의 동작수행을 나타내고 태도는 학습자의 행동선택에 영향을 주는 경향성을 의미한다."
1138,"자발적 이직의 한 형태로, 조직에 의한 통제가능성이 있는 이직 형태이다. 여기에는 조직이 통제할 수 있는 임금, 복리후생, 근무시간, 작업조건, 인간관계 등에 대한 불만으로 이직하는 것 등이 포함된다."
1139,"시간적으로는 중장기적인 관계에서 영구적인 관계까지, 공유에서는 자원(resource) 공유에서 지분(equity) 공유에 이르기까지 함께 인적, 물적 자원을 공동으로 활용할 수 있도록 수립하는 기업간의 교류협정이다. M&A;와 다른 것이 있다면 M&A;는 한쪽이 완전히 지분을 소유(wholly owned) 해야 하는 반면에, 전략적 제휴는 지분 소유의 개념 없이 필요한 자원을 활용할 수 있다는 점이다. 기업들이 M&A; 보다 전략적 제휴를 선호하는 이유는 상대 기업의 일부 역량만이 필요한 경우 그러한 부분만을 선택하여 활용할 수 있기 때문이다. 또한 정보의 비대칭성으로 인해 상대 기업에 대한 정보가 부족한 경우, 상대적으로 쉽게 협정을 철회할 수 있다는 위험 감소 효과 때문에도 많은 기업들이 전략적 제휴를 선호하고 있다."
1140,"에이전트에 관한 연구는 1950년대 MIT의 매캐시(McCathy. J.)와 그의 동료들이 에이전트의 의미를 개념화하면서 컴퓨터 과학 분야에서 활발하게 이루어져 왔는데, 그들에 따르면 에이전트란 컴퓨터 세계 안에서 살고 있는 일종의 작은 로봇으로 주어진 목적에 따라 안내를 주고받으면서 컴퓨터상의 작업을 끊임없이 수행하는 시스템을 의미한다.최근 에이전트는 특정 행위에 대한 요구를 받았을 때 자율적으로 작동하며 반복적 속성의 업무를 수행하는 소프트웨어 프로그램 혹은 설계된 목적을 만족시키기 위해서 유연하고 자율적인 자료추적 및 수행지원 행위능력을 지닌 컴퓨터 시스템으로 인식되고 있다.에이전트 이론이란 이 같은 에이전트의 기능과 역할, 학습에 미치는 영향, 학습활동을 효과적으로 지원할 수 있는 에이전트의 개발 및 활용 등을 연구하는 분야라 할 수 있다. 최근 교육공학 분야에서도 이러닝 콘텐츠 상에 각종 학습안내 도우미 캐릭터나 아바타를 사용하는 초보적인 수준에서부터 학습자들의 학습경로를 추적하여 최적의 학습방안을 제공하거나 학습자가 원하는 주요 정보를 검색하여 필요한 상황에 제공하는 형태의 에이전트에 관한 연구 등이 이루어지고 있다."
1141,여러 가지 측정 변수들에 공통으로 잠재해 있는 이론적인 변수로 공통인자라고도 한다. 측정변수의 값은 공통요인을 나타내는 부분과 그 측정변수 고유의 요인을 나타내는 값으로 나누어진다. 여러 측정변수에 들어있는 공통요인을 추출하는 수학적 방법을 공통요인분석이라고 한다.
1142,"컴퓨터를 이용해서 실시하는 검사로서 수검자의 능력수준에 맞는 문항을 출제하는 방식으로 이뤄진다. 개별적으로 실시함으로써 짧은 시간 안에 적은 수의 문항으로도 측정하고자 하는 능력, 특성을 보다 정확하고 효율적으로 측정할 수 있게 하는 검사기법이다. CAT는 컴퓨터공학과 문항반응이론과 서로 연결되면서 발전되었으며, 현재는 미국 해군의 적성검사(ASVAB), ETS(educational testing service)에서 주관하는 GRE, GMAT 검사, 미국간호사협회의 간호사자격시험 등에서 활발하게 활용되고 있다. 컴퓨터 적응검사의 장점은 지필검사(pencil-and-paper test)보다 짧으며(보통 1/2정도), 검사자 능력 수준이 높거나 낮아도 오차가 일정하고, 다양한 형식의 검사를 실시할 수 있다는 데에 있다."
1143,"매킨리(McKinley, W.)가 제시한 3가지 요구분석 유형 가운데 하나인 개인자아실현모형은 어떠한 개인의 흥미나 필요 파악 여부에 따라 크게 무작위 매력(random appeal) 모형과 선택적 매력(selective appeal) 모형으로 나누어진다. 무작위 매력모형은 일반인 대다수가 가지고 있는 흥미(interest)나 바람(want)에 초점을 맞추는 것으로, 많은 사람들이 충분한 흥미나 바람을 느껴 교육훈련프로그램에 참여할 수 있도록 요구분석을 하는 것이다. 반면, 선택적 매력모형은 특정한 표본을 대상으로 한 개인의 흥미에 초점을 맞추는 모형이다."
1144,"조사 대상 응답 업체가 느끼는 체감 경기를 각각 이전 시점과 현재 시점으로 대비하여 호전, 악화 또는 불변으로 표시하게 한 후, 이를 지수화한 것을 말한다. BSI기준치는 100이며, 100을 초과할 때는 호전으로 표시한 업체가 악화로 표시한 업체보다 많음을 나타내고, 100 미만일 때는 그 반대를 의미한다. BSI=호전응답업체비율(%)-악화응답업체비율(%)+100"
1145,"비용, 품질, 서비스와 같은 핵심 경영요소의 성과를 획기적으로 향상시키기 위하여 경영과정과 지원시스템을 근본적으로 재설계하는 것을 말한다. 업무 재구축으로 번역 이용되기도 한다."
1146,"의사결정과 관련한 이해당사자들의 시각과 관점을 분석해서 문제를 분석하고, 정의하는 방법이다. 이 기법은 다양한 이해당사자들의 동의와 협조가 필요한 복잡한 문제를 해결할 때 이해당사자의 역할과 관점을 고려할 수 있는 기법이다. 이 기법은 다양한 구성원이 관련된 전략적 문제(인사관리시스템의 도입, 성과급의 분배, 인수 · 합병 협상)를 정의하는데 유용하다. 적용단계는 다음과 같다.① 문제에 관련된 이해당사자를 찾은 후, 이해당사자별로 분석팀을 구성하였다.② 각 이해당사자의 입장에서 각 팀은 문제를 어떻게 보고, 어떤 이해관계가 있는지를 설명하고 발표한다.③ 각 팀에서 한 명씩 모여서 여러 협상팀을 구성하고, 이해당사자의 입장에서 협상을 한다.④ 각 협상팀은 협상을 하면서 합의에 도달한 이슈, 부분합의에 도달한 이슈, 전혀 합의할 수 없는 이슈를 찾아낸다.⑤ 각 협상팀의 협상결과를 전체 회의에서 발표하게 한다.⑥ 이 과정에서 부분적으로 합의에 도달한 이슈에서부터 하나씩 문제를 정의하게 한다.⑦ 전혀 합의할 수 없는 이슈를 정의한다."
1147,"보통신기술이 발달함에 따라 인공위성, 방송, 케이블 TV, PC통신, 인터넷, 원격 화상 등의 첨단 통신매체를 이용하여 훈련생 자신이 원하는 시간과 장소에서 직업교육훈련을 받을 수 있도록 체계화한 교육훈련의 형태를 의미한다."
1148,"국제경영론에서는 본사의 경영방식과 현지의 경영방식을 결합시킨 혼합경영 또는 융합경영 등을 의미한다. 생물학이나 유전학에서는 서로 다른 종의 융합으로 인한 새로운 속성의 발현을 하이브리드 효과라고 부른다는 점에서 두 종류의 경영방식의 융합, 혼합으로 인한 본국 또는 현지의 경영방식과는 다른 제3의 새로운 경영방식 개발을 하이브리드화라고 하며 현지 경영의 이상적 모델로서 하이브리드 경영을 강조하는 경우도 많다. 하지만 하이브리드 경영의 구체적 내용, 시스템에 대해서는 애매하며 무엇을 본국 내지 글로벌적 표준방식으로 하고, 어디에 현지방식을 채용해 융합화할 것인지를 명확히 하여 현지 경영의 방향성을 제시하는 것이 중요하다."
1149,"일반적으로 원격교육에서의 질관리란 교육의 질을 보장하기 위하여 충분한 사전준비를 수행하고, 질관리 과정에서 지속적이고 반복적으로 총체적인 질 개선노력을 수행하는 것이라 할 수 있다. 원격교육의 일종인 이러닝의 질관리란, 이러닝을 구성하고 있는 다양한 요소들을 체계적이고 효율적으로 관리함으로써 이러닝이 지향하는 목표달성의 수준을 높이기 위한 활동을 의미한다. 이러닝의 질관리에는 특정 이러닝 운영기관이 교육프로그램을 운영하고 관리하는 행정적 차원을 포함하는 거시적 차원의 질관리와 이러닝 방식으로 진행되는 수업의 본질을 중요시하는 미시적 질관리가 있다. 거시적 질관리 요소로는 조직관리, 물리적 환경, 교수학습과정관리, 기술인프라, 인적자원 및 지원체제 등이 포함되며, 미시적 질관리 요소로는 이러닝 콘텐츠 기획, 콘텐츠의 설계, 개발 및 평가, 콘텐츠의 전달과 관리, 학습자 지원 등이 포함된다."
1150,"방송과 통신의 융합매체인 IPTV(Internet Protocal TV)를 활용한 교육을 의미하는데 텔레비전을 활용한 교수학습체제라는 뜻에서 t-러닝이라 부르는 것이다. IPTV란 디지털 컨버전스 매체로서 인터넷 프로토콜, 즉 초고속 인터넷망을 이용하여 일정한 서비스 품질이 보장된 각종 데이터, 텍스트, 그래픽, 비디오 및 오디오 같은 멀티미디어 콘텐츠를 방송 형태로 제공하는 상호작용적 텔레비전을 말하는데, 다채널 콘텐츠, 고화질의 동영상, 다양한 형태의 개별화된 상호작용 같은 속성들을 보유하고 있기 때문에 교육적으로 활용 가능성이 매우 높은 매체로 주목받고 있다.전통적으로 텔레비전이나 라디오 같은 대중 전파매체를 활용한 원격교육은 일방향적이고 획일화된 전달방식이 문제였는데, 쌍방향이면서도 개별화된, 그리고 학습자에게 맞춤형 원격교육 서비스를 제공할 수 있는 IPTV 활용 교육, 즉 t-러닝은 향후 교육적 가능성과 활용방안에 관해 많은 주목을 받게 될 것이다."
1151,"특정 과업 또는 직무수행에 필요한 지식, 기술, 태도를 학습자가 효과적으로 습득할 수 있도록 학습목표를 설정하고 이에 맞는 학습활동과 매체, 교재를 선택하는 일련의 과정으로 강좌 혹은 프로그램의 설계를 의미한다."
1152,"가르치는 일의 효과, 즉 교수의 효과 혹은 교사 효과성(teacher effectiveness)을 의미한다. 즉, 교수 효과성이 교수결과로 얻어진 실제 학습산출을 교수목표 수준에 비추어 나타낸 것이다. 교수효과에 영향을 주는 변인은 교사특성 변인(교수능력, 정의의 특성), 상황변인(학생특성, 수업특성), 과정변인(교사의 수업행동, 학생의 학습행동)이고, 이 3가지 변인의 상호작용 결과로 나타나는 산출변인(수업결과로 나타나는 학습자의 변화)이 있다. 교수효과성은 실제 얻어진 학습결과나 산출을 교수목표 수준으로 나누어서 계산한다."
1153,"조직변화 프로그램 중에서 개인과 관계되는 직장 내 대인관계, 부서 간 및 조직 간의 관계를 개선하기 위해 프로세스 컨설팅이나 갈등 조정 등에 관심을 두는 전략이다. 현재 가장 널리 사용되는 개인변화전략 방법은 문제도출과 피드백 혹은 팀빌딩(team building)이다."
1154,"나선형 경력은 드라이버(Driver, M. J.)의 경력유형론에서 제시된 경력유형 가운데 하나로, 대체로 7~10년 주기로 한 분야를 숙달한 후 다른 분야로 옮겨가는 스타일의 경력유형을 뜻한다. 이상적인 나선형 이동은 연관된 분야로 이동이 이루어지는 경우인데, 대표적인 예는 엔지니어링 및 연구분야에서 상품개발이나 기획분야로 이동하는 것이다. 이러한 나선형 경력개발이 이루어지는 주요한 동기는 개인의 발전과 창의성이다."
1155,"교육, 훈련, 인력개발, R&D; 등을 지역 단위에서 특정 지역의 지역적 특성을 고려하여 해당 지역을 중심으로 개발된 인적자원을 의미한다."
1156,"조직설계를 전문으로 하는 사람으로 일반적으로는 조직의 외부인으로 조직의 구조설계, 체계 개편, 업무시스템 설계 및 이에 따른 인적자원의 효율적 활용 등에 전문성을 갖고 조언하는 사람을 의미한다."
1157,"원격지의 두 집단 이상을 일반 전화선이나 초고속 광케이블, 위성 등으로 연결하고 문자, 음성, 그래픽, 영상 등을 이용하여 상호작용적 의사소통을 가능하게 하는 정보기술체제를 의미한다. 텔레콘퍼런스 시스템은 지리적으로 떨어진 각각의 회의실에 카메라, 영상압축 복원 프로그램, 모니터, 마이크, 스피커 등을 필요에 따라 선택적으로 설치하고, 양자간을 쌍방향 영상회선, 음성회선 또는 전용회선 등으로 연결한다."
1158,"온라인상에서 상호작용 활동을 수행하는 주체자들이 서로 다른 시간대에 비동시적으로 실시하는 커뮤니케이션 활동을 의미한다. 비실시간 상호작용의 도구로는 이메일, 공개토론방, 게시판, 온라인 저널 등이 있다. 비실시간 상호작용의 장점은 시간의 제약에서 자유롭기 때문에 학습자가 편한 시간에 수업내용 및 자료와 상호작용할 수 있으며, 주제에 대한 깊이 있는 논의가 가능하다는 점이다.반면에, 학습의 촉진자나 다른 학습자와 상호작용이 없을 때 고립감과 무관심, 학습에 대한 흥미상실로 이어지기 쉽고 의사진행이 즉각적이지 않으며 합의에 의한 의사결정이 어렵다는 단점이 지적되기도 한다. 비실시간 상호작용을 보다 효과적으로 수행하기 위해서는 학습자 의견에 대한 구체적이고 즉각적인 피드백이 필요하며 비교적 심도있는 논의를 통해 주제에 대한 적절한 탐구활동이 이루어지도록 충분한 시간을 제공할 필요가 있다."
1159,"수주, 발주 장부 및 지불청구서 등 기업 서류를 전자화하여 컴퓨터를 통해서 상호 교환하는 일을 의미한다. 이메일 · 팩스와 더불어 전자상거래의 한 형태이며, 기업간 거래에 관한 데이터와 문서를 표준화하여 컴퓨터 네트워크를 통해 거래 당사자가 직접 전송 · 수신하는 정보전달 시스템이다. 전자문서를 통해 각종 문서나 서류를 교환할 경우, 기존의 서류를 통한 업무처리와는 달리 신속하면서도 효율적으로 업무를 처리할 수 있다는 이점이 있다."
1160,"직무과정 설계의 한 부분으로 개별 근로자들이 수행할 직무와 수행과정, 근무시간 등을 설계하는데 포함되는 설계이다. 조직구성원의 근무시간을 어떻게 설계하느냐에 따라 생산성이 달라질 수 있기에 근무시간 설계는 조직에서 성과 결정요소의 하나로 간주된다. 근무시간의 형태에 따라서 다양한 설계가 나타나는데, 고정근무시간제, 변동근무시간제, 부분근무시간제, 교대근무제 등이 이에 해당한다. 고정근무시간제는 전 근로자에게 근무의 시작과 종료시점을 동일하게 적용하는 근무시간제이며, 변동근무시간제는 근로자별로 직무의 시작과 종료시점이 다른 시간제이다. 특히 변동근무시간제를 도입할 때는 근로자의 근무 시작시점과 종료시점이 다르더라도 모든 근로자가 동시에 근무를 하는 시간대가 존재하는 집중근무시간제를 병행하여 설계함으로 근무시간이 다름으로 인해서 발생할 수 있는 생산성 저하를 줄이고 있다."
1161,"온라인 또는 오프라인 학습과정을 개발하기 위하여 활용되는 컴퓨터 파일, 오디오 파일, 전자문서, 웹 기반 콘텐츠 등과 같은 각종 콘텐츠를 관리하여 다수의 개발자들이 이를 공유하고 활용할 수 있도록 하는 소프트웨어 또는 시스템을 의미한다."
1162,"지식의 한 종류이며 학습과 체험을 통해 개인에게 습득되어 있지만 형식을 갖추어 겉으로 드러나지 않은 상태의 지식이다. 즉, 머리 속에 존재해 있는 지식으로 언어나 문자를 통해 나타나지 않는 지식이다. 암묵지가 형식을 갖추어 표현된 것을 형식지라고 한다. 형식지에 비해서 암묵지는 타인이나 조직에 전달되거나 전이되는 것이 매우 어렵다는 특징을 가지고 있다."
1163,"자발적 이직의 한 형태로, 조직에 의한 통제가능성이 없는 이직형태이다. 여기에는 조직이 통제할 수 없는 요인인 조직구성원의 질병, 사망, 학업계속 및 가정문제 등이 원인이 되어 이직하는 것을 의미한다. 이들 이직원인은 조직이 노력을 한다고 해서 통제가능한 것이 아니다."
1164,"교수자의 학문적인 노력이나 성과, 지식과 기술, 방법 등에 대한 증거 자료들을 모아 정리하고 제시하기 위한 집합체로써 정의할 수 있으나, 그 집합체 이상의 의미를 가진다. 즉, 포트폴리오는 결과물들의 무작위한 수집품 또는 스크랩북이 아니라 제시된 자료들의 분석과 자아성찰이 포함된, 교수활동에 대한 성찰집이다. 교수포트폴리오는 교수(professor)들이 개발한 교육과 강의에 관한 모든 문서나 자료 및 정보를 통틀어 포함하고 있다. 이는 기존의 강의계획서가 가지고 있는 내용보다 훨씬 더 확장된 개념이다.또한 학자들에 따라서 또는 대학별, 국가별에 따라서 그 범위와 정의도 다양한 것으로 나타났다. 교수포트폴리오의 구성은 강의계획서, 강의내용, 주교재, 온라인(on-line)의 참고물과 다양한 형태의 부교재 및 참고서, 유인물, 전(前)학기(또는 예상) 시험문제, 과제물, 논문 요약집, 수강생들의 의견/실태조사(사전지식 수준, 교육 요구 등), 전(前)학기 우수사례 과제물과 결과물 및 프로젝트, 퀴즈, 강사의 홈쪽 정보, 실험실습 작업지시서, 산업체와 시장 및 사회와 관련된 교과내용 등으로 교수-학습에 관여되는 모든 자료의 패키지로 그 개념을 종합해 볼 수 있다."
1165,"체제를 구성하는 하위요소들간의 관계를 가시화함으로써 체제의 행위를 설명하고 예측하는 과학적 탐구방법론의 하나이다. 의사결정자로 하여금 최적 대안을 선택할 수 있도록 지원하기 위해 관련 자료들을 체계적으로 수집 · 조작 · 평가하는 분석 방법을 의미한다. 체제분석은 ‘전반적인 체제와 목적, 그리고 문제와 대안적 해결책, 최적의 해결책 실행, 결과의 평가에 영향을 주는 하위체제를 규명함으로써 문제를 점검하는 과정’이라고 할 수 있다. 체제분석의 절차는 크게 준비단계와 체제분석단계로 나누어 볼 수 있다. 체제분석의 준비단계는 문제의 성격 파악 · 목표의 명확화 · 제약점의 발견 및 자원조사 · 체제분석의 한계 설정 등으로 구성되며, 체제분석단계는 대안의 모색 및 개발 · 대안의 비교분석 · 불확실성의 분석 및 고려 등으로 구성된다."
1166,"기업 내부의 프로젝트 활동을 기업 외부의 제3자에 위탁해 처리하는 시스템으로, 인소싱(insourcing)과 반대되는 개념이다. 1980년대 후반에 미국 기업이 제조업 분야에서 활용하기 시작한 이후 전세계 기업들로 급격히 확산되고 있는데, 이는 기술 진보가 가속화되고 경쟁이 심화되면서 기업의 내부조직(인소싱)을 통한 경제활동비용보다 아웃소싱을 통한 거래비용이 훨씬 적게 든다는 점에 따른 것이다. 국내외의 경제 상황 악화와 이에 따른 경쟁의 격화로 인해 한정된 자원을 가진 기업이 모든 분야에서 최고의 위치를 유지하기 어렵게 되면서 해당 기업이 가장 유력한 분야나 핵심역량에 자원을 집중시키고, 나머지 활동은 외부의 전문기업에 위탁 처리함으로써 경제효과를 극대화하는 전략이다."
1167,"조직구성원 개인이 조직 내 규범에 반하거나 벗어나는 행동 성향을 의미한다. 조직 내 개인의 비시민적 행동은 교만하거나 불손 또는 타인의 존재나 의견, 기대 등을 고려하지 않고 자신만의 느낌이나 선호대로 행동하는 특징을 나타낸다. 조직이론에서는 이러한 성향을 반사회적 행동의 한 양상이나 조직적 일탈로 간주한다."
1168,"선배나 연장자를 의미하는데, 기업 내에서 ‘엘더제도’라 함은 신입사원에 대한 현장훈련(OJT)제도를 지칭하는 경우가 많고 OJT리더제도, Brother제도, Sister제도 등으로 불리는 경우도 있으며 또 여기에 가까운 제도로 신입사원 등의 정신적인 지원을 위해 전임자를 정하는 멘토(Mentor)제도가 있다. 엘더제도는 신입사원에게 몇 년 연장자인 선배사원이 엘더로서 신입사원과 2인 1조가 되어 신입사원을 지도하고 보살피는 스타일로 이루어지고 엘더는 실무지도를 비롯해 직장생활 속에서의 상담도 담당하며 직제상 공식 감독권한을 갖고 있지 않는 중견사원에게 권한을 위임해 지도와 감독을 시킨다는 점에서 ‘제도’라 부르고 있다."
